NO_OF_FRAMES	441
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-11-06, 17:06:58	195597.16557433
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
772	7.71000	215.701	223.130	1627.258	209.191	385.964	1361.681	207.607	460.642	1036.362	276.392	470.929	808.231	203.956	100.909	1357.165	188.596	15.100	1038.456	237.212	-15.071	811.040	229.582	434.176	836.301	235.180	378.354	465.481	184.025	361.789	66.476	126.224	321.652	29.090	278.215	387.718	27.332	348.307	341.083	28.598	229.181	35.188	828.531	234.678	89.499	459.131	178.037	120.387	67.418	127.890	163.316	30.029	272.986	95.893	27.252	340.113	140.427	28.710
773	7.72000	215.767	223.126	1627.108	209.213	386.065	1361.671	207.674	460.650	1036.376	276.510	470.927	808.221	203.941	100.937	1357.171	188.573	15.174	1038.437	237.165	-14.944	810.950	229.407	434.399	836.751	235.435	378.529	465.529	183.908	361.692	66.500	126.155	321.652	29.076	278.231	387.769	27.381	348.351	341.036	28.516	229.077	35.205	828.622	234.667	89.552	459.056	178.004	120.472	67.365	127.831	163.270	30.075	272.996	95.933	27.308	340.319	140.434	28.744
774	7.73000	215.608	223.185	1627.162	209.248	386.020	1361.660	207.726	460.656	1036.384	276.512	471.007	808.133	203.959	101.034	1357.158	188.613	15.280	1038.461	237.177	-14.939	810.938	229.726	434.185	836.429	235.447	378.529	465.485	183.935	361.629	66.515	126.212	321.606	29.022	278.189	387.810	27.451	348.312	341.082	28.566	229.096	35.321	828.630	234.673	89.560	459.102	178.048	120.429	67.343	127.881	163.325	30.041	273.024	95.959	27.241	340.146	140.403	28.686
775	7.74000	215.634	223.174	1627.159	209.362	386.112	1361.656	207.780	460.696	1036.366	276.581	471.099	808.099	204.023	101.078	1357.152	188.573	15.357	1038.477	237.086	-14.827	811.000	229.739	434.319	836.501	235.219	378.293	465.586	184.075	361.650	66.436	126.185	321.681	29.085	278.250	387.919	27.483	348.361	341.121	28.564	229.298	35.313	828.616	234.777	89.609	459.081	177.948	120.427	67.301	127.832	163.302	30.084	273.022	95.873	27.262	340.167	140.313	28.726
776	7.75000	215.593	223.256	1627.120	209.413	386.149	1361.673	207.806	460.726	1036.440	276.555	471.177	808.167	204.075	101.139	1357.140	188.673	15.429	1038.404	237.062	-14.724	810.876	229.542	434.388	836.644	235.261	378.413	465.461	184.074	361.855	66.557	126.205	321.647	29.035	278.213	387.820	27.492	348.298	341.053	28.534	229.281	35.356	828.608	234.824	89.606	459.063	178.065	120.434	67.361	127.903	163.359	30.035	273.018	95.905	27.266	340.231	140.449	28.688
777	7.76000	215.407	223.349	1627.266	209.447	386.276	1361.622	207.997	460.764	1036.307	278.269	471.114	809.279	204.056	101.233	1357.152	188.721	15.514	1038.430	237.115	-14.657	810.900	229.408	434.829	836.974	235.257	378.322	465.403	183.841	361.646	66.566	126.096	321.618	29.093	278.250	387.826	27.416	348.297	341.070	28.535	229.359	35.376	828.658	234.849	89.644	458.966	177.988	120.433	67.417	127.799	163.329	30.051	273.016	95.908	27.309	340.248	140.390	28.749
778	7.77000	215.501	223.281	1627.080	209.575	386.262	1361.584	208.049	460.762	1036.279	278.262	471.026	808.917	204.078	101.266	1357.111	188.645	15.621	1038.381	237.067	-14.503	810.916	229.984	434.321	836.722	235.464	378.680	465.416	183.875	361.782	66.522	126.132	321.637	29.073	278.178	387.842	27.420	348.338	341.069	28.542	229.447	35.341	828.672	234.877	89.652	459.045	177.965	120.473	67.366	127.844	163.356	30.058	272.999	95.937	27.251	340.251	140.452	28.755
779	7.78000	215.468	223.406	1626.972	209.602	386.410	1361.635	208.018	460.887	1036.334	278.352	471.196	809.170	204.127	101.353	1357.115	188.582	15.711	1038.451	236.994	-14.419	810.850	229.689	434.732	836.941	235.408	378.557	465.357	183.932	361.906	66.540	126.112	321.686	29.031	278.241	387.851	27.462	348.402	341.106	28.549	229.409	35.471	828.525	234.886	89.686	459.108	177.974	120.386	67.400	127.832	163.356	30.013	272.960	95.888	27.239	340.159	140.372	28.662
780	7.79000	215.492	223.580	1627.134	209.759	386.402	1361.646	208.301	460.926	1036.267	277.155	471.458	808.299	204.202	101.424	1357.139	188.714	15.907	1038.394	236.982	-14.374	810.852	229.816	434.613	836.680	235.695	378.818	465.671	184.002	361.651	66.462	126.098	321.653	29.179	278.179	387.902	27.344	348.338	341.161	28.592	229.475	35.491	828.696	234.905	89.672	459.054	177.972	120.344	67.453	127.830	163.271	30.076	273.039	95.914	27.164	340.147	140.436	28.771
781	7.80000	215.570	223.497	1627.028	209.817	386.464	1361.570	208.327	461.065	1036.335	277.003	471.557	808.254	204.217	101.451	1357.109	188.635	15.933	1038.416	237.027	-14.214	810.829	230.267	434.384	836.435	235.509	378.562	465.360	183.891	361.741	66.470	126.152	321.638	28.996	278.171	387.735	27.333	348.296	341.099	28.619	229.552	35.494	828.621	235.050	89.724	458.963	178.034	120.509	67.361	127.774	163.323	30.037	273.017	95.911	27.218	340.188	140.434	28.669
782	7.81000	215.495	223.517	1627.331	209.969	386.567	1361.527	208.319	461.118	1036.453	277.292	471.621	808.363	204.262	101.486	1357.155	188.692	16.037	1038.404	236.925	-14.230	810.861	230.183	434.546	836.601	235.432	378.427	465.259	183.989	361.583	66.474	126.173	321.651	29.113	278.198	387.789	27.414	348.319	341.150	28.608	229.475	35.493	828.635	235.035	89.735	459.159	177.976	120.440	67.402	127.842	163.315	29.974	272.998	95.892	27.301	340.201	140.368	28.726
783	7.82000	215.661	223.560	1627.088	210.067	386.601	1361.595	208.436	461.193	1036.388	277.256	471.595	808.164	204.357	101.526	1357.109	188.688	16.098	1038.408	236.953	-14.046	810.813	230.376	434.539	836.435	235.451	378.591	465.123	183.918	361.764	66.564	126.143	321.667	29.107	278.209	387.844	27.397	348.294	341.082	28.476	229.619	35.564	828.656	235.044	89.713	459.020	178.081	120.478	67.460	127.843	163.358	30.086	273.035	95.918	27.231	340.141	140.396	28.687
784	7.83000	215.476	223.683	1627.190	210.206	386.572	1361.574	208.596	461.237	1036.321	277.467	471.769	808.208	204.418	101.597	1357.144	188.825	16.265	1038.417	236.973	-13.924	810.814	230.231	434.516	836.543	235.583	378.614	465.392	183.795	361.837	66.541	126.106	321.642	29.114	278.223	387.864	27.422	348.297	341.123	28.612	229.591	35.574	828.607	234.995	89.720	459.101	178.042	120.410	67.391	127.867	163.346	30.042	273.026	95.912	27.305	340.190	140.380	28.712
785	7.84000	215.620	223.582	1627.126	210.316	386.664	1361.614	208.718	461.197	1036.330	277.553	471.836	808.144	204.531	101.633	1357.112	188.724	16.259	1038.365	236.967	-13.818	810.755	230.369	434.716	836.580	235.557	378.528	465.535	183.829	361.726	66.516	126.096	321.621	29.128	278.168	387.826	27.399	348.360	341.099	28.544	229.556	35.749	828.760	234.962	89.791	459.074	178.009	120.355	67.391	127.833	163.405	30.036	273.081	95.957	27.146	340.179	140.319	28.761
786	7.85000	215.539	223.743	1627.363	210.441	386.735	1361.596	208.757	461.190	1036.355	277.744	471.911	808.107	204.615	101.694	1357.101	188.807	16.333	1038.407	236.887	-13.823	810.810	230.297	434.711	836.616	235.812	378.889	465.610	184.172	361.582	66.426	126.144	321.613	29.199	278.214	387.874	27.346	348.344	341.122	28.559	229.686	35.652	828.634	235.034	89.771	459.074	178.019	120.467	67.456	127.847	163.276	30.054	272.988	95.903	27.242	340.154	140.431	28.677
787	7.86000	215.565	223.751	1627.320	210.485	386.760	1361.522	208.953	461.450	1036.326	277.756	472.042	808.103	204.622	101.732	1357.099	188.824	16.450	1038.359	236.889	-13.731	810.722	230.653	434.708	836.556	235.734	378.490	465.265	184.152	361.922	66.593	126.145	321.678	29.129	278.183	387.828	27.473	348.340	341.125	28.592	229.678	35.688	828.746	234.979	89.838	459.133	177.981	120.376	67.425	127.778	163.290	30.037	273.056	95.953	27.215	340.260	140.371	28.705
788	7.87000	215.621	223.731	1627.102	210.651	386.789	1361.559	208.941	461.430	1036.399	277.869	472.019	808.126	204.774	101.797	1357.050	188.879	16.480	1038.324	236.821	-13.655	810.772	230.778	434.621	836.447	235.621	378.490	465.316	183.969	361.703	66.465	126.095	321.673	29.088	278.215	387.890	27.381	348.353	341.088	28.567	229.810	35.742	828.726	234.992	89.847	459.145	177.969	120.435	67.401	127.764	163.266	30.050	273.016	95.955	27.281	340.182	140.410	28.723
789	7.88000	215.729	223.798	1627.091	210.715	386.788	1361.581	209.148	461.449	1036.481	277.830	472.122	808.055	204.805	101.808	1357.069	188.889	16.592	1038.387	236.755	-13.552	810.730	230.599	434.827	836.694	235.572	378.441	465.401	184.039	361.674	66.526	126.164	321.675	29.079	278.185	387.754	27.455	348.348	341.093	28.596	229.792	35.811	828.802	235.095	89.858	459.083	177.943	120.487	67.387	127.836	163.314	30.022	272.967	95.926	27.222	340.131	140.357	28.772
790	7.89000	215.768	223.897	1627.250	210.850	386.815	1361.549	209.218	461.494	1036.475	277.964	472.133	808.083	204.858	101.825	1357.046	188.995	16.639	1038.326	236.844	-13.468	810.622	230.825	434.780	836.394	235.641	378.685	465.354	183.979	361.692	66.532	126.185	321.653	29.125	278.124	387.835	27.444	348.320	341.121	28.590	229.737	35.835	828.797	235.043	89.819	459.157	178.009	120.474	67.384	127.912	163.372	30.055	273.043	95.878	27.239	340.188	140.357	28.713
791	7.90000	215.915	223.942	1627.139	210.944	386.823	1361.624	209.259	461.564	1036.461	278.195	472.326	808.278	205.011	101.845	1357.018	189.007	16.571	1038.291	236.882	-13.391	810.623	230.719	434.871	836.585	235.778	378.667	465.267	184.103	361.683	66.304	126.198	321.572	29.081	278.172	387.858	27.362	348.320	341.118	28.595	229.822	35.858	828.669	235.084	89.881	459.048	178.007	120.374	67.509	127.830	163.325	30.070	273.049	95.921	27.246	340.197	140.359	28.765
792	7.91000	215.934	223.847	1627.171	211.066	386.865	1361.635	209.376	461.506	1036.494	278.238	472.374	808.271	205.079	101.897	1357.000	189.039	16.778	1038.311	236.799	-13.376	810.581	230.934	434.895	836.454	235.664	378.546	465.176	184.104	361.809	66.406	126.150	321.590	29.141	278.181	387.785	27.366	348.311	341.114	28.539	229.926	35.872	828.713	235.108	89.934	459.041	178.024	120.502	67.436	127.863	163.459	30.040	273.130	95.963	27.141	340.166	140.310	28.781
793	7.92000	216.051	223.940	1626.990	211.094	386.919	1361.642	209.503	461.661	1036.634	278.212	472.448	808.337	205.174	101.888	1357.018	189.028	16.775	1038.272	236.843	-13.208	810.565	230.874	435.005	836.553	235.777	378.687	465.145	183.976	361.715	66.510	126.219	321.656	29.071	278.255	387.867	27.418	348.338	341.057	28.537	229.841	36.004	828.654	235.043	89.891	459.100	178.059	120.506	67.417	127.850	163.352	30.089	273.022	95.959	27.194	340.189	140.425	28.700
794	7.93000	215.885	223.818	1627.243	211.324	386.902	1361.672	209.479	461.677	1036.628	278.360	472.517	808.278	205.264	101.938	1356.956	189.120	16.796	1038.220	236.762	-13.297	810.510	231.108	434.865	836.430	235.816	378.548	465.345	184.097	361.705	66.548	126.087	321.661	29.119	278.189	387.846	27.347	348.385	341.118	28.542	229.868	35.939	828.755	235.083	89.905	459.149	178.041	120.540	67.404	127.817	163.332	30.045	273.014	95.920	27.282	340.153	140.371	28.717
795	7.94000	216.052	223.846	1627.117	211.389	386.921	1361.719	209.651	461.792	1036.611	278.434	472.530	808.363	205.331	101.936	1356.948	189.086	16.863	1038.219	236.865	-13.151	810.492	230.938	435.038	836.552	235.843	378.583	465.221	184.043	361.672	66.526	126.061	321.683	29.136	278.183	387.861	27.305	348.405	341.124	28.549	229.844	35.922	828.778	235.057	89.947	459.133	178.045	120.339	67.459	127.831	163.304	30.063	273.044	95.824	27.245	340.169	140.405	28.743
796	7.95000	216.315	223.923	1627.124	211.546	386.962	1361.779	209.777	461.753	1036.678	278.484	472.586	808.408	205.470	101.976	1356.959	189.266	16.946	1038.163	236.864	-13.137	810.502	230.715	435.254	836.762	235.937	378.583	465.016	183.818	361.693	66.596	126.085	321.636	29.195	278.203	387.865	27.337	348.401	341.138	28.485	229.899	36.031	828.667	235.096	89.926	459.184	178.070	120.479	67.515	127.887	163.359	30.020	272.988	95.848	27.241	340.187	140.423	28.705
797	7.96000	216.369	223.824	1627.122	211.619	387.006	1361.772	209.681	461.900	1036.821	278.580	472.667	808.397	205.568	101.998	1356.905	189.265	17.001	1038.174	236.753	-13.111	810.477	231.197	435.026	836.424	235.988	378.923	465.346	183.914	361.681	66.457	126.145	321.668	29.165	278.277	387.837	27.421	348.331	341.110	28.572	229.880	36.040	828.767	235.066	89.974	459.082	177.999	120.450	67.427	127.871	163.350	30.076	273.023	95.918	27.248	340.114	140.381	28.736
798	7.97000	216.355	223.753	1627.158	211.801	387.009	1361.828	209.886	461.828	1036.661	278.706	472.843	808.464	205.653	102.042	1356.899	189.273	16.967	1038.250	236.800	-12.998	810.457	231.155	435.009	836.558	235.893	378.566	465.099	183.982	361.688	66.563	126.126	321.692	29.136	278.335	388.025	27.395	348.353	341.068	28.560	229.921	36.101	828.787	235.074	90.003	459.108	178.031	120.452	67.501	127.867	163.346	30.052	272.993	95.953	27.251	340.186	140.396	28.693
799	7.98000	216.534	223.790	1626.877	211.873	387.051	1361.881	210.060	461.965	1036.720	278.661	472.813	808.461	205.731	102.064	1356.920	189.426	17.048	1038.194	236.866	-12.924	810.397	231.250	435.156	836.529	236.149	378.978	465.434	183.986	362.040	66.664	126.159	321.645	29.064	278.185	387.902	27.424	348.332	341.136	28.596	230.040	36.134	828.652	235.139	89.967	459.123	178.027	120.470	67.432	127.809	163.383	30.089	272.981	95.964	27.258	340.197	140.411	28.709
800	7.99000	216.509	223.645	1627.187	212.012	387.015	1361.844	210.063	461.989	1036.902	278.907	472.985	808.493	205.838	102.083	1356.856	189.459	17.141	1038.189	236.808	-12.867	810.408	231.196	435.122	836.619	235.872	378.690	465.124	183.952	361.756	66.475	126.188	321.647	29.127	278.182	387.839	27.302	348.395	341.130	28.629	230.080	36.171	828.663	235.125	90.066	459.117	178.011	120.473	67.421	127.833	163.318	30.063	272.967	95.826	27.257	340.207	140.336	28.667
801	8.00000	216.648	223.541	1627.209	212.063	387.073	1361.930	210.157	461.960	1036.872	278.972	473.024	808.373	205.942	102.118	1356.862	189.557	17.134	1038.157	236.799	-12.818	810.342	231.157	435.312	836.808	235.985	378.551	465.208	184.087	361.474	66.308	126.119	321.632	29.166	278.094	387.879	27.382	348.402	341.089	28.542	229.919	36.197	828.860	235.117	90.062	459.144	177.965	120.421	67.472	127.803	163.364	30.104	273.023	95.943	27.239	340.204	140.410	28.674
802	8.01000	216.781	223.525	1627.025	212.174	387.115	1361.878	210.160	462.044	1037.013	278.970	473.110	808.382	206.106	102.119	1356.862	189.610	17.195	1038.208	236.870	-12.706	810.352	231.589	435.119	836.434	235.941	378.556	465.081	184.009	361.627	66.513	126.233	321.687	29.064	278.152	387.831	27.322	348.282	341.132	28.547	230.020	36.320	828.777	235.158	90.030	459.120	177.969	120.459	67.456	127.836	163.389	30.058	272.924	95.895	27.294	340.209	140.406	28.696
803	8.02000	216.795	223.523	1627.026	212.277	387.112	1361.893	210.282	462.207	1037.032	279.050	473.261	808.568	206.111	102.084	1356.878	189.627	17.211	1038.188	236.869	-12.661	810.377	231.441	435.188	836.593	236.178	378.965	465.336	183.981	361.653	66.474	126.224	321.704	29.075	278.156	387.835	27.385	348.398	341.100	28.522	230.103	36.273	828.740	235.220	90.053	459.118	178.039	120.486	67.441	127.844	163.355	30.043	273.021	95.908	27.273	340.139	140.368	28.730
804	8.03000	217.041	223.604	1626.762	212.366	387.129	1361.936	210.407	462.199	1037.105	279.240	473.320	808.539	206.177	102.084	1356.869	189.708	17.269	1038.202	236.860	-12.600	810.356	231.484	435.240	836.643	236.025	378.688	464.926	184.064	361.714	66.404	126.148	321.712	29.102	278.139	387.880	27.284	348.402	341.096	28.517	230.102	36.382	828.744	235.154	90.125	459.149	178.080	120.436	67.442	127.787	163.333	30.140	272.951	95.904	27.298	340.216	140.373	28.732
805	8.04000	217.119	223.562	1627.124	212.435	387.136	1361.967	210.381	462.233	1037.054	279.360	473.520	808.628	206.237	102.110	1356.892	189.749	17.235	1038.206	236.909	-12.481	810.328	231.363	435.398	836.583	236.202	379.159	465.457	184.091	361.915	66.567	126.157	321.659	29.193	278.159	387.925	27.337	348.365	341.124	28.577	230.171	36.463	828.709	235.140	90.129	459.091	178.014	120.508	67.482	127.896	163.349	30.057	273.047	95.905	27.295	340.251	140.406	28.704
806	8.05000	217.311	223.423	1627.174	212.526	387.116	1361.904	210.464	462.234	1037.077	279.368	473.600	808.616	206.308	102.087	1356.926	189.869	17.321	1038.161	237.002	-12.492	810.315	231.727	435.133	836.464	236.068	378.684	465.101	183.875	361.669	66.461	126.134	321.677	29.130	278.177	387.927	27.484	348.359	341.121	28.527	230.234	36.364	828.697	235.159	90.153	459.136	178.026	120.496	67.500	127.781	163.326	30.101	272.969	95.881	27.259	340.198	140.410	28.747
807	8.06000	217.307	223.529	1627.038	212.594	387.122	1361.964	210.619	462.336	1037.122	279.454	473.687	808.607	206.389	102.099	1356.893	189.883	17.324	1038.166	236.995	-12.467	810.356	231.926	435.231	836.385	236.112	378.780	465.376	184.206	361.861	66.434	126.247	321.634	29.108	278.165	387.836	27.315	348.369	341.135	28.591	229.963	36.470	828.783	235.275	90.280	459.063	178.110	120.438	67.480	127.837	163.317	30.084	272.969	95.912	27.223	340.230	140.388	28.713
808	8.07000	217.423	223.534	1627.007	212.696	387.118	1361.955	210.657	462.356	1037.213	279.577	473.681	808.605	206.454	102.096	1356.861	189.908	17.321	1038.154	237.075	-12.424	810.344	231.919	435.223	836.357	236.237	379.190	465.219	183.919	361.726	66.461	126.119	321.646	29.202	278.181	387.896	27.366	348.365	341.164	28.594	230.215	36.443	828.836	235.226	90.172	459.164	177.981	120.476	67.443	127.846	163.378	30.102	272.979	95.975	27.174	340.139	140.341	28.709
809	8.08000	217.579	223.482	1627.009	212.741	387.040	1361.984	210.703	462.412	1037.266	279.558	473.823	808.571	206.427	102.036	1356.875	190.036	17.307	1038.158	237.156	-12.422	810.391	232.021	435.306	836.389	236.115	378.679	465.068	183.936	361.878	66.598	126.235	321.650	29.120	278.261	387.899	27.388	348.383	341.119	28.549	230.239	36.527	828.662	235.231	90.185	459.085	178.091	120.455	67.506	127.865	163.353	30.116	273.039	95.977	27.242	340.157	140.386	28.738
810	8.09000	217.749	223.417	1627.007	212.837	387.054	1362.032	210.897	462.511	1037.234	279.700	473.871	808.563	206.449	102.024	1356.896	190.024	17.235	1038.139	237.236	-12.363	810.376	232.218	435.340	836.314	236.393	379.125	465.145	183.981	361.772	66.473	126.147	321.680	29.135	278.174	387.943	27.374	348.430	341.132	28.549	230.261	36.517	828.844	235.207	90.197	459.126	178.061	120.492	67.500	127.862	163.433	30.031	272.971	95.871	27.213	340.248	140.393	28.689
811	8.10000	217.850	223.314	1627.160	212.830	387.035	1362.029	210.888	462.592	1037.221	279.709	473.972	808.628	206.531	101.993	1356.836	190.088	17.327	1038.151	237.270	-12.320	810.312	232.120	435.482	836.240	236.002	378.717	464.886	183.904	361.686	66.521	126.148	321.652	29.231	278.207	387.899	27.318	348.425	341.171	28.577	230.181	36.616	828.792	235.160	90.239	459.054	178.033	120.495	67.469	127.786	163.347	30.108	273.050	95.893	27.277	340.183	140.373	28.728
812	8.11000	218.003	223.449	1627.024	212.902	387.009	1362.040	210.790	462.479	1037.328	279.769	474.020	808.681	206.506	101.984	1356.868	190.117	17.310	1038.144	237.358	-12.415	810.325	232.229	435.390	836.257	236.169	378.786	464.989	184.044	361.732	66.467	126.166	321.686	29.176	278.228	387.924	27.391	348.391	341.112	28.487	230.270	36.702	828.865	235.162	90.232	459.108	178.105	120.480	67.440	127.758	163.376	30.126	273.022	95.958	27.216	340.172	140.409	28.711
813	8.12000	218.086	223.538	1627.083	212.895	386.958	1362.089	211.037	462.646	1037.337	279.721	474.077	808.770	206.549	102.017	1356.854	190.173	17.343	1038.127	237.540	-12.280	810.278	231.667	435.593	836.838	236.118	378.884	464.938	183.933	361.783	66.594	126.214	321.646	29.172	278.211	387.983	27.411	348.401	341.150	28.557	230.338	36.557	828.864	235.276	90.221	458.992	177.975	120.488	67.525	127.836	163.374	30.035	273.033	95.967	27.193	340.245	140.443	28.742
814	8.13000	218.154	223.471	1626.962	212.961	386.952	1362.090	211.079	462.687	1037.346	279.676	474.183	808.729	206.520	101.990	1356.817	190.198	17.339	1038.109	237.439	-12.377	810.274	232.357	435.393	836.374	236.360	379.185	465.150	184.249	361.902	66.336	126.167	321.697	29.189	278.205	387.836	27.362	348.361	341.157	28.556	230.209	36.704	828.877	235.226	90.199	459.122	178.020	120.481	67.444	127.737	163.368	30.092	272.965	95.892	27.293	340.290	140.379	28.716
815	8.14000	218.137	223.505	1627.204	212.993	386.916	1362.101	211.103	462.715	1037.456	279.772	474.099	808.798	206.522	101.915	1356.875	190.232	17.273	1038.065	237.547	-12.308	810.272	232.085	435.547	836.580	236.331	379.132	465.366	183.956	361.723	66.457	126.128	321.683	29.132	278.218	387.985	27.340	348.436	341.175	28.529	230.448	36.646	828.764	235.207	90.291	459.150	178.061	120.467	67.524	127.847	163.365	30.117	273.029	95.934	27.222	340.203	140.455	28.720
816	8.15000	218.277	223.316	1627.160	212.966	386.912	1362.116	211.047	462.806	1037.498	279.836	474.215	808.838	206.570	101.935	1356.823	190.298	17.308	1038.060	237.561	-12.368	810.239	232.403	435.379	836.281	236.316	379.217	465.075	184.104	361.968	66.497	126.085	321.659	29.219	278.159	387.890	27.367	348.385	341.164	28.521	230.330	36.609	828.807	235.316	90.313	459.076	178.019	120.577	67.417	127.853	163.384	30.093	272.967	95.930	27.273	340.236	140.355	28.759
817	8.16000	218.283	223.432	1627.020	213.067	386.881	1362.117	211.178	462.825	1037.493	279.856	474.367	808.958	206.523	101.910	1356.821	190.375	17.283	1038.072	237.697	-12.360	810.297	232.300	435.556	836.419	236.421	379.261	465.236	184.048	361.873	66.541	126.232	321.676	29.176	278.224	387.943	27.418	348.427	341.180	28.567	230.387	36.703	828.760	235.283	90.240	459.138	178.083	120.518	67.458	127.869	163.385	30.009	273.033	95.974	27.199	340.190	140.393	28.703
818	8.17000	218.373	223.288	1627.360	213.077	386.818	1362.180	211.155	462.848	1037.570	279.799	474.340	808.879	206.560	101.847	1356.842	190.411	17.232	1038.054	237.701	-12.443	810.279	232.468	435.378	836.381	236.436	379.254	465.268	184.042	361.953	66.615	126.178	321.637	29.143	278.200	387.867	27.290	348.409	341.135	28.489	230.452	36.735	828.859	235.307	90.248	459.090	178.012	120.455	67.420	127.860	163.404	30.069	273.016	95.922	27.191	340.156	140.404	28.670
819	8.18000	218.538	223.376	1627.072	213.062	386.860	1362.200	211.223	462.851	1037.615	279.950	474.449	809.004	206.535	101.869	1356.847	190.401	17.157	1038.059	237.778	-12.481	810.278	231.807	435.686	836.623	236.216	378.801	464.852	184.012	361.759	66.535	126.145	321.639	29.212	278.232	387.934	27.393	348.422	341.119	28.537	230.435	36.704	828.756	235.325	90.272	459.102	178.101	120.475	67.511	127.893	163.373	30.033	272.997	95.888	27.211	340.176	140.388	28.749
820	8.19000	218.592	223.315	1627.074	213.101	386.817	1362.263	211.234	462.900	1037.647	279.961	474.441	809.090	206.571	101.835	1356.836	190.436	17.113	1038.069	237.704	-12.520	810.361	232.422	435.599	836.375	236.264	378.765	465.083	183.987	361.772	66.542	126.144	321.619	29.183	278.181	387.928	27.314	348.336	341.125	28.502	230.253	36.693	828.851	235.343	90.287	459.105	178.034	120.520	67.511	127.849	163.404	30.094	273.056	95.890	27.286	340.249	140.388	28.711
821	8.20000	218.516	223.207	1627.144	213.108	386.823	1362.292	211.300	462.928	1037.622	280.036	474.530	809.065	206.627	101.825	1356.780	190.463	17.154	1038.078	237.737	-12.557	810.349	232.669	435.429	836.078	236.190	378.751	464.880	183.934	361.762	66.515	126.172	321.678	29.213	278.162	387.914	27.307	348.442	341.099	28.516	230.285	36.614	828.902	235.270	90.295	459.139	178.092	120.506	67.477	127.849	163.392	30.006	273.030	95.883	27.266	340.202	140.353	28.739
822	8.21000	218.568	223.181	1627.243	213.215	386.786	1362.320	211.367	462.968	1037.608	280.075	474.530	809.070	206.698	101.883	1356.812	190.385	17.061	1038.161	237.775	-12.573	810.326	232.420	435.489	836.370	236.457	378.665	465.180	184.214	361.874	66.418	126.201	321.625	29.166	278.117	387.932	27.348	348.419	341.160	28.565	230.322	36.715	828.783	235.354	90.318	459.135	178.094	120.513	67.505	127.817	163.356	30.053	273.066	95.950	27.184	340.209	140.359	28.738
823	8.22000	218.599	223.213	1627.076	213.287	386.779	1362.302	211.323	463.018	1037.715	280.059	474.619	809.102	206.650	101.855	1356.878	190.417	17.004	1038.159	237.777	-12.662	810.376	232.508	435.586	836.259	236.475	379.149	465.311	183.948	361.768	66.539	126.191	321.608	29.233	278.204	387.938	27.419	348.386	341.167	28.531	230.418	36.710	828.985	235.344	90.235	459.185	177.973	120.496	67.549	127.785	163.360	29.989	273.027	95.945	27.166	340.193	140.385	28.751
824	8.23000	218.627	223.171	1627.198	213.164	386.805	1362.339	211.355	463.061	1037.754	280.208	474.713	809.214	206.764	101.850	1356.863	190.467	16.968	1038.204	237.700	-12.787	810.457	232.387	435.568	836.462	236.300	378.813	464.995	183.957	361.766	66.556	126.147	321.575	29.132	278.238	387.974	27.413	348.468	341.168	28.546	230.405	36.796	828.732	235.428	90.310	459.110	178.071	120.546	67.472	127.808	163.377	30.090	273.085	96.003	27.218	340.253	140.393	28.743
