NO_OF_SAMPLES	689
FREQUENCY	100
TIME_STAMP	2020-11-06, 17:38:20	197478.89455217
FIRST_SAMPLE	1133
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1137.770020
FORCE_PLATE_CORNER_POSX_POSY_Y	573.268982
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1133.949951
FORCE_PLATE_CORNER_NEGX_POSY_Y	114.096001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	630.994019
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.760002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	631.823975
FORCE_PLATE_CORNER_POSX_NEGY_Y	581.182007
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
1221	12.20000	4.133476	89.806373	451.363867	-51.911522	-29.680217	3.853155	65.136852	-122.502718	0.000000	
1222	12.21000	5.908109	93.201361	464.683464	-53.814732	-32.732260	4.753330	69.677919	-123.365836	0.000000	
1223	12.22000	7.177771	97.168834	476.132485	-55.323452	-35.186100	5.399117	73.043493	-123.890029	0.000000	
1224	12.23000	8.015866	100.463660	484.054701	-56.465248	-36.895615	5.780894	75.306360	-124.485691	0.000000	
1225	12.24000	8.860505	102.285493	490.927056	-57.533831	-38.256751	6.024674	76.952453	-125.061581	0.000000	
1226	12.25000	9.414712	103.109288	499.914383	-58.830094	-40.021310	6.214711	79.049885	-125.463848	0.000000	
1227	12.26000	9.590671	104.620474	505.290565	-59.616353	-41.399472	6.577928	80.919661	-125.799621	0.000000	
1228	12.27000	9.358852	107.021578	509.601106	-60.082853	-42.802927	7.006500	83.005242	-125.835333	0.000000	
1229	12.28000	9.273819	109.629537	511.450855	-60.221590	-43.884651	7.524468	84.825773	-125.853568	0.000000	
1230	12.29000	9.394961	111.894323	510.292786	-59.895883	-43.546531	7.832300	84.346770	-125.679271	0.000000	
1231	12.30000	9.776739	113.223432	508.419025	-59.542492	-42.147106	7.789444	81.876058	-125.553513	0.000000	
1232	12.31000	10.342255	113.172401	504.347517	-59.013459	-40.122768	7.389079	78.480504	-125.517786	0.000000	
1233	12.32000	9.298020	111.818477	497.969815	-58.180750	-37.573958	6.667643	74.454269	-125.350360	0.000000	
1234	12.33000	6.958914	109.466161	492.980515	-57.567394	-34.679979	5.789991	69.529571	-125.188793	0.000000	
1235	12.34000	4.458630	106.053008	488.629246	-57.190549	-32.600733	5.008863	66.100178	-125.257363	0.000000	
1236	12.35000	3.075240	101.328767	482.386654	-56.604824	-31.169064	4.522959	64.105566	-125.278727	0.000000	
1237	12.36000	2.504580	96.667709	475.543679	-55.867238	-29.719996	4.354910	62.032450	-125.145393	0.000000	
1238	12.37000	2.172609	92.191074	466.406138	-54.654387	-27.736657	4.069936	59.028779	-124.622217	0.000000	
1239	12.38000	1.228523	88.400340	456.285153	-53.366172	-25.577877	3.593234	55.695206	-124.241437	0.000000	
1240	12.39000	0.027056	85.265662	448.083414	-52.149925	-23.510432	2.996852	52.212462	-123.530087	0.000000	
1241	12.40000	-1.668862	83.070977	444.255542	-51.510374	-21.329858	2.387651	47.908677	-122.961426	0.000000	
1242	12.41000	-2.858350	81.244494	445.960268	-51.438991	-19.273471	1.805235	43.219995	-122.165943	0.000000	
1243	12.42000	-3.978872	79.563936	443.197506	-50.993813	-17.251491	1.462794	39.029758	-121.774369	0.000000	
1244	12.43000	-5.477114	77.478911	438.486049	-50.001603	-14.595221	1.058413	33.530552	-120.634932	0.000000	
1245	12.44000	-7.925477	75.327735	434.467575	-49.246176	-11.949957	0.589419	27.979667	-119.818371	0.000000	
1246	12.45000	-10.224988	74.162015	435.981479	-49.076119	-9.858290	0.205818	23.294754	-118.903840	0.000000	
1247	12.46000	-11.600343	74.559635	438.301524	-48.870271	-8.552935	0.137929	20.317267	-117.838627	0.000000	
1248	12.47000	-11.892805	75.867888	437.908605	-48.262111	-7.307837	0.158517	17.519126	-116.675351	0.000000	
1249	12.48000	-11.971925	77.251927	434.624433	-47.288213	-6.141910	0.262040	14.978091	-115.446897	0.000000	
1250	12.49000	-11.539963	78.384085	429.758850	-46.150662	-4.426426	0.312677	11.118647	-114.217427	0.000000	
1251	12.50000	-11.629676	79.561031	425.057331	-45.059008	-2.437478	0.309313	6.573625	-113.028209	0.000000	
1252	12.51000	-12.076921	80.587810	417.189339	-43.655893	-0.180613	0.252122	1.335535	-111.903568	0.000000	
1253	12.52000	-13.034243	81.601646	407.039711	-42.105427	1.895011	0.226647	-3.630176	-110.995699	0.000000	
