NO_OF_FRAMES	135
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-11-06, 17:12:54	195952.96520102
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
2267	22.66000	832.695	361.618	1594.949	729.456	493.561	1340.427	700.336	597.148	1030.805	915.328	544.480	1075.646	725.753	210.899	1346.763	731.354	79.341	1052.524	902.068	228.068	1059.589	766.202	551.054	824.196	820.676	458.712	463.135	787.989	408.717	61.168	727.233	369.082	28.241	882.946	423.063	24.479	950.550	369.444	26.685	719.669	148.830	792.508	800.047	173.875	435.862	497.764	259.698	217.299	450.828	317.694	234.950	510.452	235.594	114.616	548.552	268.101	75.159
2268	22.67000	844.032	360.873	1596.298	740.730	493.122	1342.284	713.565	597.910	1032.840	927.738	543.112	1078.303	735.181	210.359	1347.629	740.830	79.484	1053.166	912.745	226.818	1061.280	774.516	550.797	824.134	823.961	459.611	462.735	788.299	408.342	60.565	726.998	369.198	28.192	882.926	423.130	24.501	950.535	369.312	26.701	730.302	148.654	795.210	822.312	172.423	439.732	523.999	256.864	215.414	475.370	314.188	231.443	540.096	233.708	113.398	580.568	266.429	76.374
2269	22.68000	855.264	359.744	1596.893	751.772	492.605	1343.882	726.654	598.334	1034.879	939.850	541.466	1080.689	744.690	209.996	1348.469	750.230	79.383	1054.065	922.508	225.991	1062.749	782.417	550.023	823.602	827.060	460.044	462.078	788.480	408.258	60.658	726.814	369.160	28.355	882.891	423.201	24.445	950.567	369.343	26.634	740.727	148.386	797.345	844.512	171.524	443.653	550.836	254.302	212.159	500.635	311.604	226.713	571.164	231.532	110.832	610.687	267.263	74.480
2270	22.69000	866.435	358.590	1597.851	762.824	492.350	1345.754	739.386	599.034	1036.286	951.999	539.631	1083.256	754.225	209.602	1349.242	759.085	79.618	1054.720	932.011	225.307	1063.312	790.839	549.281	823.608	830.670	460.180	461.817	788.471	408.196	60.687	726.851	369.011	28.191	882.854	423.262	24.464	950.552	369.441	26.601	751.188	148.384	799.007	866.848	170.953	447.216	578.460	251.874	208.031	527.057	308.804	220.029	604.276	229.030	108.436	648.759	264.015	76.456
2271	22.70000	877.275	356.869	1598.544	773.450	491.857	1347.257	752.366	599.356	1038.387	963.838	537.558	1085.834	763.574	209.394	1349.949	767.799	79.479	1055.459	941.893	224.175	1064.069	798.628	548.689	824.157	835.486	460.187	462.603	788.739	407.969	60.804	726.583	369.013	28.562	882.804	423.353	24.380	950.598	369.575	26.648	761.817	148.132	801.055	889.505	170.568	450.826	606.558	249.616	202.708	554.462	306.504	212.233	638.103	226.412	105.553	683.068	263.150	75.092
2272	22.71000	888.585	355.669	1598.681	783.867	491.434	1348.639	765.088	599.835	1039.999	975.410	535.128	1088.200	772.969	209.171	1350.499	776.343	79.415	1056.305	950.994	223.684	1064.492	806.847	548.271	825.384	839.032	459.512	463.207	788.751	407.873	60.861	726.503	368.838	28.625	882.786	423.388	24.394	950.608	369.684	26.566	772.080	147.886	802.450	911.029	170.529	454.561	635.993	247.500	196.329	582.628	304.228	203.205	672.443	224.145	101.255	717.472	262.416	72.644
2273	22.72000	899.450	354.201	1599.322	794.554	491.184	1350.018	777.779	600.255	1041.637	986.984	532.792	1090.413	782.169	209.133	1351.061	784.940	79.287	1056.714	960.096	222.959	1064.374	815.225	547.813	825.185	840.444	457.787	462.682	788.374	408.183	61.594	726.468	368.671	28.783	882.729	423.415	24.269	950.516	369.795	26.471	782.307	147.725	803.964	931.694	170.831	458.875	665.976	245.426	188.974	611.186	302.667	192.885	706.722	222.156	96.376	755.985	259.432	71.410
2274	22.73000	910.163	352.539	1599.469	804.966	490.691	1350.858	789.991	600.448	1042.834	998.394	530.134	1092.022	792.012	208.833	1351.425	793.353	79.065	1057.014	969.223	222.040	1064.557	823.193	546.809	824.689	842.434	456.883	462.780	788.573	408.013	61.779	726.521	368.407	28.843	882.710	423.624	24.361	950.552	369.903	26.452	793.104	147.438	805.143	952.090	171.043	463.621	696.390	243.747	180.937	641.590	300.367	182.116	742.579	219.664	91.464	791.720	258.008	68.399
2275	22.74000	920.727	350.818	1599.579	815.423	490.409	1351.656	802.539	600.527	1043.308	1009.730	527.647	1093.522	801.897	208.677	1351.282	801.588	79.067	1057.039	978.245	221.079	1063.925	831.688	546.195	825.284	844.367	456.280	462.636	788.684	407.796	62.185	726.668	368.319	29.214	882.608	423.668	24.304	950.535	370.027	26.374	803.119	147.437	805.627	971.075	171.674	468.515	727.725	241.946	172.607	673.015	298.431	169.756	779.052	217.197	86.653	829.462	255.006	65.879
2276	22.75000	931.150	348.948	1599.981	826.127	489.968	1352.158	815.196	601.176	1044.431	1021.263	525.580	1095.316	811.729	208.528	1351.135	809.890	78.751	1056.661	987.456	220.254	1063.495	839.845	545.404	825.356	846.454	455.895	462.612	789.123	407.161	61.837	727.809	368.283	28.512	882.489	423.704	24.271	950.557	370.093	26.340	813.854	147.242	806.418	989.237	172.320	472.978	759.264	240.431	163.064	704.759	296.302	157.637	815.892	214.233	81.520	867.725	251.476	63.343
2277	22.76000	941.772	347.470	1599.505	836.809	489.604	1352.430	827.333	601.185	1044.715	1032.661	523.392	1096.377	821.866	208.255	1350.556	817.817	79.084	1056.217	996.928	219.315	1062.795	848.656	545.095	824.858	851.032	458.453	463.444	789.384	406.901	62.021	727.993	367.928	28.642	882.436	423.786	24.356	950.437	370.170	26.174	824.316	146.697	807.548	1006.623	172.934	477.161	791.678	238.598	154.200	737.324	294.763	145.033	853.200	211.492	76.291	906.251	248.114	61.339
2278	22.77000	951.693	345.720	1599.201	847.418	489.236	1352.548	839.153	601.103	1044.191	1043.735	521.333	1097.100	831.921	208.084	1349.580	826.271	78.726	1055.239	1006.374	218.398	1061.690	856.810	543.999	823.240	854.382	459.412	463.950	789.579	406.511	62.491	727.656	367.709	29.009	882.406	423.829	24.383	950.365	370.406	26.204	834.792	146.229	808.157	1022.776	173.901	480.340	825.071	236.657	144.744	772.664	291.574	132.901	890.962	208.369	71.613	944.917	244.545	59.365
2279	22.78000	962.219	343.827	1598.588	858.070	488.870	1352.248	851.387	601.228	1044.298	1055.042	519.469	1097.560	841.912	207.745	1348.667	835.025	78.756	1054.246	1015.654	217.441	1060.511	865.513	544.033	822.455	855.606	457.798	462.885	789.709	406.024	62.912	727.559	367.398	29.240	882.305	423.759	24.348	950.284	370.505	26.081	846.094	145.434	808.737	1038.164	174.690	483.545	858.813	234.445	135.790	806.964	290.522	119.091	928.645	205.313	66.889	983.749	241.037	57.670
2280	22.79000	972.574	342.087	1597.440	868.992	488.633	1351.560	863.598	601.306	1043.713	1066.306	517.717	1097.630	851.955	207.484	1347.507	843.804	78.322	1052.955	1025.222	216.552	1058.839	873.279	543.206	820.827	857.652	455.862	462.309	789.675	405.710	63.194	726.468	366.709	30.124	882.256	423.750	24.384	950.192	370.616	26.046	856.532	144.417	809.469	1052.659	175.396	485.174	893.292	232.370	126.977	841.357	288.217	106.695	967.002	202.432	62.901	1022.676	237.580	56.534
2281	22.80000	982.843	340.073	1597.020	879.633	488.121	1351.131	875.795	601.209	1042.644	1077.476	515.996	1097.381	862.293	207.070	1345.908	852.750	78.248	1051.214	1034.835	215.630	1057.099	882.430	543.252	820.077	860.277	453.996	461.297	789.712	405.147	63.338	726.341	366.362	30.421	882.134	423.651	24.441	950.193	370.617	25.884	867.550	143.141	810.107	1066.516	175.909	485.941	927.968	230.239	118.420	876.436	285.122	94.192	1005.383	199.455	59.150	1061.875	234.307	55.934
2282	22.81000	993.326	338.352	1595.621	891.024	487.909	1350.107	887.451	601.095	1041.926	1088.824	514.612	1096.586	872.258	206.718	1344.367	861.998	78.230	1049.641	1044.526	214.682	1055.490	890.630	542.678	818.731	867.924	456.174	462.808	789.994	404.727	63.409	726.229	366.011	30.745	882.260	423.695	24.634	950.823	371.373	26.409	879.084	141.936	809.454	1079.501	176.250	486.414	963.118	227.804	110.048	914.376	283.683	83.369	1044.021	196.508	56.226	1100.301	230.848	55.957
2283	22.82000	1003.758	336.411	1594.091	901.950	487.554	1348.986	899.838	600.845	1040.192	1100.283	513.271	1095.868	882.185	206.134	1342.513	871.241	78.018	1047.540	1054.445	213.734	1053.463	899.104	541.760	816.807	871.526	453.408	461.577	788.313	405.025	63.971	726.395	365.630	31.133	881.837	423.273	24.250	950.417	371.142	26.280	889.884	140.739	810.062	1091.807	176.738	485.424	998.512	225.431	102.808	951.483	281.309	72.982	1082.278	193.835	53.335	1138.744	228.299	56.466
2284	22.83000	1014.281	334.400	1592.991	912.947	487.049	1347.890	911.373	600.658	1039.076	1111.471	512.001	1094.499	892.603	205.647	1340.574	880.482	77.944	1045.323	1064.284	212.753	1051.282	908.044	541.553	816.552	874.821	450.264	459.481	787.732	404.951	65.042	726.687	365.249	31.535	881.752	423.158	24.359	950.095	371.016	26.188	900.826	139.288	809.616	1103.779	176.785	484.707	1033.917	222.961	96.318	988.768	278.918	64.002	1120.123	190.960	51.623	1176.646	224.988	57.019
2285	22.84000	1024.786	332.566	1591.087	923.983	486.579	1346.450	923.432	600.275	1037.678	1122.736	510.587	1093.061	902.717	204.992	1338.493	889.768	77.849	1043.047	1074.154	211.950	1048.930	916.246	540.228	815.026	883.739	453.025	461.098	787.833	404.860	65.178	726.861	364.834	32.012	881.689	423.029	24.357	949.965	370.911	26.240	912.670	137.580	807.926	1114.894	176.810	482.827	1069.203	220.497	90.591	1026.010	276.407	56.281	1157.612	188.698	50.516	1213.829	222.490	58.996
2286	22.85000	1035.803	330.550	1589.355	934.912	486.014	1345.092	934.876	599.961	1036.359	1133.905	509.289	1091.430	912.772	204.329	1336.562	899.738	77.786	1040.801	1084.290	211.227	1046.528	924.163	538.867	813.286	887.353	449.868	458.356	787.620	404.909	65.893	726.760	364.198	32.921	881.348	422.739	24.347	949.705	370.794	26.058	923.193	135.930	807.042	1124.932	177.190	480.554	1103.698	218.323	86.102	1062.654	274.245	49.581	1194.456	186.319	50.766	1250.432	220.338	61.860
2287	22.86000	1046.491	328.609	1587.691	945.931	485.300	1343.573	947.099	599.661	1034.709	1145.028	508.194	1089.740	923.098	203.549	1334.353	909.220	77.738	1038.436	1094.593	210.454	1044.124	933.206	538.108	812.415	895.539	450.630	459.128	788.163	404.472	66.173	726.649	363.513	33.891	881.576	422.791	24.439	950.046	371.306	26.308	934.909	134.447	805.182	1134.536	177.328	477.853	1136.791	215.825	83.292	1097.348	271.325	44.263	1230.037	184.284	51.536	1285.724	218.434	65.325
2288	22.87000	1057.388	326.656	1585.291	957.012	484.420	1342.034	958.140	599.015	1033.002	1156.133	506.831	1087.811	933.478	202.867	1332.195	919.002	77.502	1035.767	1104.738	209.781	1041.539	941.310	536.269	811.235	900.100	447.860	456.905	788.282	403.789	66.827	726.931	362.078	34.838	881.424	422.448	24.880	949.737	370.881	26.085	946.477	132.704	803.177	1143.438	177.599	474.477	1169.428	213.631	80.881	1131.252	268.986	40.647	1263.940	182.348	53.339	1319.513	217.025	69.479
2289	22.88000	1068.302	324.613	1583.521	968.021	483.577	1340.221	969.569	598.385	1031.311	1167.087	505.700	1085.926	943.625	201.991	1330.141	929.129	77.348	1033.517	1115.183	209.070	1039.220	950.417	535.630	810.752	907.612	447.706	456.580	788.828	402.846	67.765	727.166	360.580	36.064	881.295	421.847	24.901	949.581	370.955	26.250	958.289	131.151	800.555	1151.885	177.815	471.113	1199.328	211.441	80.279	1163.420	267.000	38.278	1296.418	181.138	54.685	1351.278	216.430	73.940
2290	22.89000	1079.392	322.587	1581.313	979.142	482.470	1338.555	980.670	597.826	1029.809	1177.890	504.363	1084.075	954.229	201.039	1327.854	939.584	76.874	1031.006	1125.679	208.147	1037.154	958.771	534.141	809.358	915.817	448.131	457.126	789.080	401.971	68.636	727.506	359.475	37.070	880.946	421.486	25.188	949.475	370.987	26.179	969.195	130.078	798.271	1160.045	177.790	466.914	1228.262	209.889	80.046	1193.123	265.156	37.078	1326.571	180.310	57.254	1380.719	216.000	78.690
2291	22.90000	1090.183	320.563	1579.432	990.120	481.374	1337.126	992.106	597.382	1028.723	1189.282	503.538	1082.458	964.639	199.902	1325.616	949.633	76.377	1028.551	1136.351	207.604	1034.980	968.430	533.359	809.447	921.896	446.245	455.876	788.768	401.237	70.063	727.555	358.090	38.330	880.498	420.628	25.053	949.478	371.214	26.223	981.139	128.705	795.803	1166.893	176.535	462.637	1254.968	208.371	80.451	1220.184	262.964	36.702	1354.662	179.825	60.113	1407.474	215.886	83.537
2292	22.91000	1101.057	318.671	1577.623	1001.177	480.250	1335.389	1003.129	596.515	1026.805	1199.969	502.124	1080.802	975.114	198.400	1323.482	960.421	75.911	1025.993	1147.184	206.822	1032.965	976.933	531.803	807.802	929.329	445.799	455.537	789.306	401.028	70.979	727.722	357.440	40.148	880.490	420.522	25.305	949.275	371.074	26.144	992.954	127.561	792.961	1175.075	175.545	458.488	1277.517	206.874	81.565	1244.599	260.837	36.342	1379.789	179.817	63.338	1431.769	216.177	88.376
2293	22.92000	1111.991	316.316	1575.563	1011.708	478.831	1333.877	1014.506	596.079	1026.284	1210.716	500.901	1079.319	985.960	196.969	1321.406	971.375	74.986	1023.690	1158.041	206.196	1030.767	986.249	531.411	807.171	934.940	443.343	453.654	790.009	400.844	72.496	727.793	357.400	42.356	880.589	420.597	25.332	949.192	371.089	26.219	1005.004	125.909	791.257	1183.225	174.723	454.901	1298.090	205.902	82.406	1266.258	259.285	36.264	1402.030	180.260	66.134	1452.837	216.895	93.155
2294	22.93000	1123.038	314.497	1573.845	1022.491	477.355	1332.736	1025.388	595.070	1024.436	1221.259	499.455	1077.875	996.654	195.205	1319.444	982.310	74.216	1021.159	1168.986	205.521	1028.640	995.637	529.836	805.825	944.099	445.394	454.235	791.017	400.966	74.130	728.526	357.650	44.711	880.535	420.388	25.230	949.044	371.100	26.058	1016.763	124.529	789.093	1191.538	173.908	451.881	1317.133	205.605	82.608	1284.823	258.323	35.741	1420.880	180.783	68.045	1471.322	217.816	96.188
2295	22.94000	1134.424	312.087	1572.439	1033.056	475.515	1331.340	1036.030	593.897	1023.295	1231.822	498.108	1076.597	1007.786	193.386	1317.450	993.612	73.292	1018.772	1180.196	204.908	1026.851	1005.870	529.287	805.931	946.937	440.665	450.594	791.955	401.623	75.914	728.908	358.068	47.830	880.637	420.477	25.144	949.017	371.046	26.107	1028.665	123.304	788.034	1201.167	173.673	449.879	1333.217	205.562	82.332	1300.678	258.319	34.821	1436.794	181.717	68.449	1486.345	218.851	97.980
2296	22.95000	1145.138	309.941	1571.453	1043.421	473.724	1330.315	1046.515	592.747	1022.449	1242.423	496.976	1075.704	1019.203	191.366	1315.768	1005.449	72.190	1016.479	1191.426	204.158	1024.856	1016.144	527.726	804.783	955.276	440.071	449.485	793.337	402.245	78.460	729.262	359.104	50.933	880.895	420.628	25.119	948.947	370.987	26.113	1041.751	121.871	786.434	1212.172	173.193	448.612	1345.115	206.063	81.159	1313.425	259.052	33.173	1449.714	182.499	68.265	1498.769	220.080	98.053
2297	22.96000	1156.219	307.647	1570.014	1053.948	471.671	1329.273	1057.645	591.729	1021.806	1252.884	495.818	1074.610	1030.719	189.176	1314.176	1017.139	70.974	1014.638	1203.008	203.600	1023.233	1026.985	526.459	804.063	961.671	439.251	448.080	795.096	402.659	80.783	730.022	360.249	54.270	881.259	420.907	25.130	948.893	371.063	26.215	1053.709	120.808	786.262	1223.475	172.467	447.341	1354.910	207.111	78.944	1322.623	259.852	31.234	1459.070	183.784	65.971	1508.539	221.778	95.778
2298	22.97000	1167.166	305.033	1569.189	1064.698	469.567	1328.522	1067.685	590.076	1021.811	1263.600	494.732	1074.210	1042.669	186.806	1312.868	1029.185	69.597	1012.956	1214.654	203.059	1021.841	1037.446	524.804	803.628	969.713	439.294	448.340	798.142	404.061	81.827	731.118	361.431	58.611	881.665	420.927	25.102	948.815	371.131	26.249	1067.369	119.402	785.903	1234.943	171.700	446.805	1361.535	208.073	76.117	1328.932	261.112	28.522	1465.705	184.814	62.570	1515.065	222.972	91.909
2299	22.98000	1177.868	302.563	1569.071	1075.659	467.342	1328.065	1078.035	588.219	1021.151	1273.990	493.448	1073.624	1054.670	184.375	1311.622	1041.811	68.121	1011.158	1226.589	202.446	1020.398	1049.089	523.106	802.574	974.981	434.986	445.914	799.490	404.797	85.386	732.176	362.565	63.598	882.031	421.003	25.060	948.765	371.097	26.262	1080.401	118.170	786.587	1246.414	171.405	446.296	1365.043	209.496	72.310	1332.233	262.668	25.599	1469.582	186.272	57.551	1519.402	223.971	85.978
2300	22.99000	1188.856	300.017	1568.260	1086.141	464.711	1327.576	1087.832	586.383	1020.912	1284.481	492.322	1073.004	1067.153	181.921	1310.852	1054.552	66.564	1009.900	1238.852	201.708	1019.397	1060.748	521.821	802.596	991.066	441.217	451.070	800.702	405.439	89.684	733.994	363.708	68.522	882.711	421.127	25.324	949.044	371.268	26.401	1093.529	117.529	786.362	1257.627	171.460	445.655	1366.682	211.068	68.461	1333.294	264.696	22.398	1471.082	187.895	51.247	1521.128	225.365	79.119
2301	23.00000	1199.356	297.364	1568.009	1096.980	461.840	1327.318	1097.681	584.654	1021.488	1294.935	491.048	1072.610	1079.115	179.369	1309.939	1067.562	64.829	1008.722	1251.119	200.936	1018.869	1072.908	519.915	801.513	1001.537	441.307	451.797	803.289	406.723	93.645	735.690	365.031	74.201	883.349	421.138	25.398	949.021	371.404	26.501	1107.235	116.041	787.126	1268.792	171.571	444.867	1366.999	212.595	63.584	1332.144	266.219	18.430	1470.704	189.785	44.592	1521.349	227.153	71.040
2302	23.01000	1210.073	294.920	1568.364	1107.184	458.633	1327.227	1107.316	582.322	1021.384	1305.195	489.903	1071.934	1091.636	176.823	1309.065	1081.260	62.916	1007.724	1263.351	200.368	1018.279	1085.057	518.204	800.556	1012.263	440.851	451.181	806.376	407.554	97.192	738.292	365.971	80.346	883.878	421.235	25.535	948.998	371.505	26.531	1120.247	115.126	787.327	1280.234	171.983	444.720	1365.929	214.571	59.358	1330.125	267.388	13.674	1469.826	191.365	37.488	1520.573	228.802	62.369
2303	23.02000	1220.581	292.253	1568.244	1118.359	455.714	1327.060	1117.314	580.124	1021.874	1315.970	489.232	1071.999	1104.141	173.856	1308.214	1094.912	60.764	1006.682	1276.275	199.307	1018.122	1097.606	515.820	799.105	1024.233	441.057	451.210	809.459	408.656	101.733	741.255	366.922	86.945	884.139	421.259	25.753	949.073	371.583	26.594	1134.599	113.297	788.107	1292.089	172.735	444.082	1365.628	217.448	57.095	1331.050	267.589	14.992	1470.122	192.526	31.175	1522.530	230.203	52.368
2304	23.03000	1231.360	289.308	1568.753	1129.383	452.730	1327.061	1126.946	578.188	1022.713	1326.382	488.241	1071.908	1116.847	170.777	1307.763	1108.703	58.596	1005.615	1289.089	198.422	1017.762	1110.013	513.976	798.532	1037.625	442.488	451.517	813.357	409.748	105.820	744.839	367.717	94.688	884.310	421.324	26.050	949.040	371.696	26.585	1148.239	111.863	788.685	1303.122	173.554	443.057	1371.084	217.307	58.240	1335.347	267.257	19.940	1476.077	192.515	27.339	1531.577	230.289	46.508
2305	23.04000	1241.943	286.778	1569.668	1140.352	449.757	1327.856	1135.884	575.641	1023.161	1336.893	487.608	1071.447	1129.391	167.532	1307.302	1122.952	56.237	1004.444	1301.999	197.604	1017.494	1123.498	512.043	797.592	1049.901	441.134	450.305	817.737	410.234	111.350	749.644	368.568	102.966	885.305	421.276	26.827	949.166	371.765	26.920	1162.816	109.836	788.914	1312.887	173.083	440.797	1382.821	214.005	59.278	1340.739	265.901	23.672	1481.178	191.860	25.616	1540.125	230.630	42.282
2306	23.05000	1252.764	284.001	1570.635	1151.571	446.611	1328.766	1145.466	572.823	1023.949	1347.311	486.814	1071.478	1142.026	164.167	1306.972	1137.692	54.030	1003.898	1314.991	196.845	1017.693	1136.957	510.292	797.189	1064.370	440.799	448.698	823.727	410.865	116.988	755.500	368.721	111.599	886.536	421.393	27.882	949.213	371.659	26.767	1177.586	107.611	790.216	1321.242	171.614	439.793	1388.399	213.608	58.083	1342.624	264.853	24.565	1482.751	189.583	24.300	1544.964	230.866	36.016
2307	23.06000	1263.538	281.301	1571.945	1163.106	443.521	1329.596	1154.971	570.087	1025.233	1357.840	486.303	1071.693	1155.110	160.907	1307.129	1152.523	51.581	1003.489	1328.065	196.210	1017.634	1150.209	507.356	795.617	1082.029	443.395	449.363	829.974	411.448	123.069	762.551	368.491	121.131	887.960	421.382	28.936	949.317	371.868	26.774	1192.390	105.359	791.175	1328.111	169.671	439.952	1386.773	216.313	57.051	1342.427	265.311	23.833	1482.504	189.311	23.648	1545.266	231.453	32.581
2308	23.07000	1274.082	278.410	1573.193	1174.433	440.465	1331.052	1163.963	567.239	1027.046	1368.265	485.678	1072.053	1167.899	157.990	1307.549	1167.278	49.183	1003.804	1341.365	195.182	1018.432	1164.059	505.958	795.441	1096.177	440.547	446.332	838.346	411.876	129.507	771.578	367.919	132.017	889.469	421.096	30.436	948.859	372.017	26.285	1206.557	102.710	793.201	1334.464	168.157	441.907	1385.954	218.955	56.709	1343.054	266.297	24.189	1483.123	190.188	23.537	1547.619	231.868	30.651
2309	23.08000	1284.822	275.514	1574.683	1186.038	437.573	1332.702	1173.265	564.806	1029.858	1378.828	485.339	1072.865	1180.586	155.129	1307.903	1182.171	46.756	1004.255	1354.762	193.901	1019.338	1177.427	503.546	794.550	1115.236	441.861	445.211	847.171	412.657	136.375	782.584	367.535	143.019	891.989	420.514	32.717	949.265	372.167	26.578	1220.282	99.821	795.892	1342.620	167.523	444.469	1387.021	218.169	57.150	1343.375	266.309	24.321	1483.861	190.596	23.596	1550.785	231.939	29.330
2310	23.09000	1295.438	272.877	1576.370	1197.269	434.389	1334.248	1182.071	561.598	1032.038	1389.356	484.795	1073.620	1193.170	152.194	1308.748	1196.934	44.194	1005.264	1368.208	192.710	1020.819	1189.988	500.200	792.854	1136.580	443.768	444.124	858.510	413.270	142.501	795.357	367.671	154.397	895.513	419.875	35.695	949.022	371.492	26.283	1234.006	96.895	798.362	1353.518	167.286	446.648	1389.714	217.150	57.223	1343.616	265.851	24.139	1483.848	190.258	23.382	1552.529	231.769	28.553
2311	23.10000	1305.982	270.197	1578.259	1208.987	431.578	1336.093	1191.012	558.421	1034.156	1399.848	484.543	1074.610	1205.579	149.394	1310.023	1211.431	41.678	1006.640	1381.276	191.453	1022.588	1204.313	499.219	792.311	1157.275	444.200	441.461	870.499	414.466	149.424	809.920	368.007	166.425	899.790	419.564	40.502	948.728	370.577	26.137	1246.423	94.484	801.201	1365.616	166.831	449.006	1389.809	218.061	57.019	1343.674	265.382	24.088	1484.117	190.242	23.201	1552.682	231.259	27.647
