X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
21.964091	1.571870e-06	5.833893e-05	-9.180602e-07	-3.998585e-06	
21.965092	3.229931e-06	4.818186e-05	-1.163869e-05	-6.241047e-06	
21.966093	-2.279877e-06	-3.569384e-05	-8.768186e-06	-8.701062e-06	
21.967094	-3.967480e-06	-3.418698e-05	-1.053669e-05	-9.468796e-06	
21.968095	1.715211e-06	1.007277e-05	-1.365797e-05	-5.725497e-06	
21.969096	2.113406e-06	1.322104e-05	2.731983e-08	-1.210493e-06	
21.970097	-2.091230e-07	1.475409e-05	1.295437e-05	2.912772e-06	
21.971097	8.194604e-07	9.062863e-06	1.497374e-05	8.115580e-06	
21.972098	2.432057e-06	-7.366393e-06	1.436404e-05	1.073079e-05	
21.973099	5.140074e-06	-3.852220e-06	7.526902e-06	7.978573e-06	
21.974100	6.207051e-06	1.007622e-05	-9.902120e-07	2.585603e-07	
21.975101	3.593370e-06	7.447388e-06	-2.437012e-06	-3.193436e-06	
21.976102	-1.652123e-06	-2.552891e-06	-1.285656e-06	9.825547e-09	
21.977103	-5.603651e-06	-1.191112e-06	-1.589890e-07	-3.374414e-06	
21.978104	-3.599921e-06	1.078044e-06	9.797748e-07	-6.131442e-06	
21.979104	-1.637901e-06	-1.006763e-06	1.477425e-06	-2.915942e-06	
21.980105	-3.398724e-06	1.953087e-07	1.303113e-06	-4.813719e-06	
21.981106	-6.016411e-06	3.890172e-07	-2.279222e-06	-2.545145e-07	
21.982107	-8.854814e-06	-5.524262e-06	-1.986555e-06	8.389442e-06	
21.983108	-5.279463e-06	-4.913228e-06	2.231952e-06	7.675211e-06	
21.984109	3.082251e-06	7.086805e-06	-5.190506e-07	7.978211e-06	
21.985110	3.818691e-06	3.657255e-06	-1.733936e-06	2.935891e-06	
21.986111	-1.953059e-07	-9.347959e-06	-1.083832e-06	-5.450117e-06	
21.987112	1.444406e-06	-3.544360e-06	-4.698022e-06	-2.679961e-06	
21.988112	3.675871e-06	-5.301322e-06	-4.022895e-06	-3.320723e-06	
21.989113	-2.624613e-06	-1.624822e-05	-2.592873e-06	-5.049944e-06	
21.990114	-2.904823e-06	-5.297158e-06	-3.356053e-06	2.820019e-07	
21.991115	4.046446e-06	4.500769e-06	-1.995953e-06	-6.516350e-07	
21.992116	-2.829634e-06	2.802084e-06	-1.946138e-06	-3.802334e-06	
21.993117	-5.205146e-06	4.909190e-06	-2.093638e-06	-2.999649e-06	
21.994118	3.660193e-06	2.684230e-06	-2.347749e-06	-2.055766e-06	
21.995119	8.662592e-07	-1.144982e-06	-3.923417e-06	1.740228e-06	
21.996119	1.316606e-07	5.290656e-07	-2.272500e-06	5.659316e-06	
21.997120	5.048196e-06	3.518459e-06	-4.493653e-07	5.981927e-06	
21.998121	1.994936e-06	1.399595e-06	9.776962e-07	7.214427e-06	
21.999122	-1.174556e-09	-4.375980e-06	1.585087e-06	6.822707e-06	
22.000123	5.168779e-06	-4.510664e-07	-2.972562e-06	2.818571e-06	
22.001124	8.822870e-06	-4.857068e-07	-1.899587e-06	1.406373e-06	
22.002125	4.119594e-07	-1.642751e-05	2.953525e-06	1.253804e-06	
22.003126	-5.884209e-06	-1.798092e-05	1.709362e-06	-7.180640e-07	
22.004126	2.120518e-07	-3.383182e-06	1.283189e-06	-1.859765e-06	
22.005127	2.222459e-06	4.331783e-07	-2.873744e-06	-2.749396e-06	
22.006128	-1.669115e-06	-2.137114e-06	-9.006707e-06	-4.751757e-06	
22.007129	-5.361947e-06	-3.956100e-06	-4.906580e-06	-2.850333e-06	
22.008130	-4.648203e-06	-8.992059e-07	1.090552e-06	3.434518e-07	
22.009131	-1.848957e-06	1.439010e-05	3.128451e-06	-1.412041e-06	
22.010132	-1.264767e-06	2.723508e-05	3.514154e-06	-1.920739e-06	
22.011133	5.168973e-06	2.462679e-05	3.480139e-06	2.126854e-07	
22.012133	6.996105e-06	1.076311e-05	7.237960e-06	1.918631e-06	
22.013134	1.820511e-06	6.495792e-07	9.084482e-06	1.173182e-06	
22.014135	1.343383e-06	3.531512e-06	4.737008e-06	-3.033345e-06	
22.015136	-2.736326e-06	3.136131e-06	1.094516e-06	-4.928702e-06	
22.016137	-4.103425e-06	-3.703641e-06	1.318349e-06	-4.453505e-06	
22.017138	-4.152005e-07	-1.197505e-06	3.551487e-06	-1.631313e-06	
22.018139	-8.499036e-08	9.203066e-07	2.200203e-06	1.794619e-06	
22.019140	2.884979e-06	-4.871921e-06	-7.756455e-07	6.401852e-07	
22.020140	1.875055e-06	-6.921197e-06	9.785430e-07	-2.121156e-07	
22.021141	-2.127593e-06	-8.058955e-06	-4.391077e-07	-5.455273e-07	
22.022142	-1.943142e-06	-4.396401e-06	-4.971191e-06	-1.488629e-06	
22.023143	-8.059584e-07	7.596751e-07	-3.551744e-06	-5.898612e-07	
22.024144	2.230325e-06	-9.272464e-06	-6.302978e-08	1.995823e-07	
22.025145	8.317231e-07	-1.005691e-05	3.537750e-06	1.150726e-06	
22.026146	-2.494788e-06	-8.358809e-07	5.173845e-06	-2.657680e-07	
22.027147	-3.370027e-06	-9.302098e-06	6.238799e-07	-8.842979e-07	
22.028147	-6.045506e-06	-1.161476e-05	-3.312344e-06	2.036767e-06	
22.029148	-7.975473e-06	-5.356846e-06	-3.405983e-06	7.649021e-07	
22.030149	-1.528991e-05	-2.107469e-05	-2.704619e-06	-8.703824e-07	
22.031150	-1.543649e-05	-3.819903e-05	-7.138177e-07	-1.080247e-06	
22.032151	6.196734e-06	-1.259476e-05	8.319423e-07	-1.977914e-06	
22.033152	1.446507e-05	2.392059e-05	-1.392580e-06	1.157622e-06	
22.034153	3.296094e-06	1.483886e-05	-2.565412e-06	3.622794e-06	
22.035154	5.017664e-06	1.429933e-05	-1.041409e-07	2.812453e-06	
22.036155	1.050881e-05	4.017805e-05	-4.256467e-07	2.448726e-06	
22.037155	9.698406e-06	3.155796e-05	-1.802408e-06	3.314341e-06	
22.038156	8.485242e-06	2.101224e-05	-1.663009e-06	2.380511e-06	
22.039157	6.027297e-06	2.484252e-05	-1.836093e-06	-8.101090e-07	
22.040158	5.905784e-06	9.148132e-06	-2.849028e-06	-1.066769e-06	
22.041159	-5.876602e-08	-6.486062e-06	-6.228368e-06	-6.758319e-07	
22.042160	-7.201037e-06	-9.306730e-06	-6.276069e-06	1.389014e-06	
22.043161	-1.761151e-06	-6.533170e-06	-2.491258e-06	4.074054e-06	
22.044162	-1.618498e-06	-3.721235e-06	-6.314494e-07	3.950062e-07	
22.045162	-9.087991e-06	-5.511804e-06	2.311920e-06	3.327029e-07	
22.046163	-9.966747e-06	-5.891937e-06	5.212949e-06	4.121168e-06	
22.047164	-1.102581e-05	-4.386573e-06	6.060396e-06	1.703989e-06	
22.048165	-6.750463e-06	-3.258529e-06	6.262431e-06	-1.192123e-06	
22.049166	3.988243e-06	-4.233812e-06	3.402967e-06	-1.938329e-06	
22.050167	5.632856e-06	-8.910742e-06	1.666899e-06	-2.204879e-06	
22.051168	5.281164e-06	-1.022068e-05	3.329649e-06	-3.522647e-06	
22.052169	8.359415e-06	-8.420351e-06	3.917215e-06	-4.201020e-06	
22.053169	6.058730e-06	-4.284123e-06	2.880418e-06	-1.403848e-06	
22.054170	1.045902e-06	1.585203e-06	5.798616e-07	-2.363589e-06	
22.055171	-1.274818e-06	-6.417735e-06	-1.450911e-06	-2.869685e-06	
22.056172	-2.556966e-06	-7.314768e-06	-1.318186e-06	1.049648e-06	
22.057173	-1.060395e-06	7.809340e-06	1.726593e-06	4.089668e-07	
22.058174	2.469667e-06	-7.319097e-06	2.672881e-06	-1.045638e-06	
22.059175	8.817373e-07	-1.846944e-05	-8.438776e-07	-1.742137e-06	
22.060176	1.157205e-06	5.568317e-06	-1.708429e-06	-2.314376e-06	
22.061176	3.675491e-06	4.479820e-06	-8.372743e-07	1.165708e-06	
22.062177	1.392101e-07	-4.454929e-06	-3.876281e-07	3.136747e-07	
22.063178	1.130357e-06	7.855410e-06	9.556340e-07	-9.160107e-07	
22.064179	2.626369e-06	6.783752e-06	1.236657e-06	2.653836e-06	
22.065180	-1.286881e-06	-1.098504e-06	1.049189e-06	-1.669149e-07	
22.066181	-8.743404e-07	-5.658471e-06	-8.977301e-07	-5.765927e-07	
22.067182	-3.717345e-06	-3.022848e-06	-3.954171e-06	3.035550e-06	
22.068183	-6.095912e-06	9.553380e-06	-4.476859e-06	-1.223540e-06	
22.069183	-9.593615e-07	1.193391e-05	-4.814218e-06	2.147492e-07	
22.070184	-3.735346e-06	9.460175e-06	-5.056124e-06	5.646222e-06	
22.071185	-5.716948e-06	7.808956e-06	-4.656202e-06	1.024359e-06	
22.072186	2.696896e-06	4.392923e-06	-5.955875e-06	-1.277734e-06	
22.073187	3.466107e-06	5.178916e-06	-5.202318e-06	4.745684e-07	
22.074188	1.668095e-06	4.297784e-06	-1.956814e-06	-4.028346e-07	
22.075189	2.306587e-06	-5.268639e-07	1.118684e-06	1.721994e-06	
22.076190	-4.816058e-06	-6.694321e-06	5.275321e-06	1.122843e-06	
22.077191	-5.017374e-06	-7.922300e-06	5.888869e-06	-2.506878e-06	
22.078191	3.108061e-07	-4.381771e-06	2.210637e-06	-1.298840e-06	
22.079192	-1.722411e-06	-4.690620e-06	1.378173e-06	-1.531623e-06	
22.080193	-1.672325e-06	-6.623186e-06	2.429220e-06	-2.011984e-06	
22.081194	-2.068486e-06	-5.810506e-06	2.704681e-06	1.160467e-06	
22.082195	-3.122974e-06	1.004721e-06	2.141005e-06	2.180604e-06	
22.083196	-5.240196e-07	4.195905e-06	2.299158e-07	1.287387e-06	
22.084197	3.173099e-06	2.626914e-06	-1.177828e-08	4.845135e-08	
22.085198	8.041832e-06	1.534846e-05	-7.923276e-07	-3.291355e-07	
22.086198	5.467682e-06	1.973577e-05	-1.322500e-06	1.760721e-07	
22.087199	5.359272e-07	-4.470641e-06	1.877740e-06	1.409433e-08	
22.088200	-3.064855e-06	-2.018551e-05	1.097016e-06	8.268272e-07	
22.089201	-1.004420e-05	-2.224274e-05	-7.135313e-07	-1.051191e-06	
22.090202	-9.987964e-06	-3.039025e-05	2.000814e-06	-4.192970e-06	
22.091203	-8.694915e-06	-2.638494e-05	1.698718e-06	-1.717226e-06	
22.092204	-2.465550e-06	-2.293146e-07	-2.271256e-06	-9.344552e-08	
22.093205	1.293070e-05	3.570072e-05	-4.434901e-06	-1.089144e-06	
22.094205	9.508078e-06	5.091325e-05	-8.047733e-07	1.398112e-06	
22.095206	7.469815e-07	2.866212e-05	3.169202e-06	6.784793e-07	
22.096207	1.092342e-05	6.738960e-06	5.094038e-07	-1.260878e-06	
22.097208	1.551423e-05	-6.253113e-07	-9.132599e-07	1.310841e-06	
22.098209	7.881193e-06	-6.922459e-06	1.564096e-06	-2.879354e-07	
22.099210	3.919167e-06	-5.050629e-06	2.174791e-06	-1.360268e-06	
22.100211	6.280008e-07	-3.669187e-06	2.276227e-06	1.505547e-06	
22.101212	-3.465692e-06	-3.109848e-06	2.696712e-06	1.354297e-06	
22.102212	-3.772081e-06	-3.759322e-06	8.185716e-07	1.550504e-06	
22.103213	-3.728444e-06	-1.320889e-05	-2.136509e-06	1.049787e-06	
22.104214	-1.437226e-06	-1.148517e-05	-3.212668e-06	2.037740e-07	
22.105215	-3.028956e-08	-1.329631e-05	-4.020625e-06	1.116262e-06	
22.106216	-7.348938e-06	-2.705241e-05	-4.016967e-06	-2.133509e-06	
22.107217	-8.551301e-06	-2.375895e-05	-2.434538e-07	-3.443897e-06	
22.108218	1.099639e-06	-3.341075e-06	1.932797e-06	7.640423e-07	
22.109219	5.294891e-06	1.319603e-05	1.897864e-06	1.348216e-06	
22.110219	4.514108e-06	6.329052e-06	4.306066e-06	2.246246e-06	
22.111220	3.896409e-06	1.100538e-05	3.356403e-06	4.815498e-06	
22.112221	-2.264498e-06	3.010622e-05	1.018379e-06	1.504103e-06	
22.113222	-9.805629e-06	1.961639e-05	2.864986e-06	1.217431e-07	
22.114223	-5.761295e-06	1.300851e-05	2.246584e-06	2.682136e-06	
22.115224	-5.244710e-07	1.225314e-05	-1.752046e-07	-7.717614e-07	
22.116225	-2.743746e-06	-2.421120e-07	-2.368950e-06	-3.831816e-06	
22.117226	2.683240e-07	5.381375e-07	-3.709710e-06	-1.874153e-06	
22.118227	1.561140e-06	2.308521e-06	-2.213528e-07	-1.684121e-06	
22.119227	-2.091739e-06	-1.835003e-06	6.997078e-07	-6.708226e-07	
22.120228	-4.176146e-06	-5.447866e-06	-3.802456e-06	1.496357e-07	
22.121229	-6.924711e-06	-1.153663e-05	-4.529673e-06	-1.924286e-06	
22.122230	-6.830364e-06	-1.794341e-05	-1.319733e-06	-8.070269e-07	
22.123231	-1.107163e-05	-2.055184e-05	-2.375813e-06	1.008171e-06	
22.124232	-1.063972e-05	-9.397278e-06	-3.474873e-06	2.554348e-07	
22.125233	4.301888e-06	3.617233e-06	1.905050e-07	5.313792e-07	
22.126234	8.703215e-06	9.025289e-07	-1.949991e-06	5.378325e-07	
22.127234	6.050349e-06	1.763653e-06	-5.370694e-06	1.804701e-07	
22.128235	9.524381e-06	1.116705e-05	-8.281479e-08	7.922246e-07	
22.129236	7.686007e-06	9.502797e-06	3.616347e-06	-1.682063e-07	
22.130237	5.458875e-06	5.360576e-06	3.401475e-06	-8.609889e-07	
22.131238	5.547311e-06	4.160591e-06	4.873112e-06	-4.819048e-07	
22.132239	2.986223e-06	1.361970e-06	4.368226e-06	-1.439773e-06	
22.133240	5.144208e-06	-1.255285e-06	1.581628e-06	-2.547396e-06	
22.134241	1.304362e-05	-9.369619e-06	2.196334e-07	-2.374809e-06	
22.135241	1.463129e-05	-1.374044e-05	1.387850e-06	3.813171e-07	
22.136242	4.346440e-06	-1.256281e-05	1.331808e-06	5.366287e-07	
22.137243	1.554271e-06	-1.515870e-05	-2.291314e-07	-2.542449e-06	
22.138244	5.443095e-06	-1.476934e-05	1.594382e-06	5.923503e-08	
22.139245	-5.283136e-06	-8.538240e-06	1.328855e-06	2.141155e-06	
22.140246	-1.233796e-05	9.769390e-06	-1.008641e-06	6.613887e-07	
22.141247	-1.300812e-05	2.899360e-05	-8.291179e-07	3.231833e-06	
22.142248	-2.190913e-05	2.641123e-05	-5.554605e-07	4.141279e-06	
22.143248	-2.363747e-05	1.992602e-05	2.575352e-07	1.980221e-06	
22.144249	-1.360792e-05	2.040086e-05	-1.989881e-06	2.425810e-06	
22.145250	4.538771e-06	6.895979e-06	-1.727958e-06	3.431095e-06	
22.146251	1.497795e-05	-1.616787e-05	6.186918e-07	2.054339e-06	
22.147252	1.012641e-05	-1.888816e-05	-5.887059e-06	-1.757076e-07	
22.148253	8.033569e-06	-7.649313e-06	-7.981883e-06	1.258859e-07	
22.149254	5.596378e-06	-7.845390e-06	-3.261167e-06	-5.638411e-07	
22.150255	8.832855e-06	-7.864165e-06	-1.589066e-06	-3.398089e-06	
22.151255	1.937436e-05	-2.320478e-06	1.593133e-06	-4.024330e-06	
