NO_OF_FRAMES	689
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-11-06, 17:38:20	197478.89455217
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
1467	14.66000	1132.531	324.071	472.017	882.582	476.857	514.726	777.002	586.437	258.696	740.312	589.922	22.229	858.160	224.516	520.389	778.768	135.526	264.450	745.675	120.807	35.526	438.553	587.640	565.403	114.690	534.224	280.231	-275.755	517.840	149.090	-337.688	489.240	193.631	-282.561	513.430	42.246	-254.651	441.482	24.112	436.898	188.891	560.629	267.114	188.631	156.584	-73.097	242.882	294.780	-84.824	296.724	351.407	-168.388	246.872	223.947	-164.610	288.437	174.759
1468	14.67000	1136.295	325.757	469.544	885.299	478.395	513.813	777.979	587.003	258.610	740.282	589.893	22.229	862.225	226.186	519.008	781.021	135.965	264.316	745.784	120.818	35.664	446.963	587.119	569.453	120.241	533.998	281.650	-268.409	517.649	151.253	-328.749	489.036	197.409	-280.547	513.636	43.651	-254.493	441.217	23.953	443.382	188.170	563.541	246.748	190.900	166.354	-98.952	244.344	291.501	-114.287	297.570	348.305	-188.743	249.362	215.019	-181.824	289.694	166.351
1469	14.68000	1139.575	327.577	468.254	888.110	480.242	513.105	779.388	587.687	258.481	740.291	589.636	22.073	866.194	227.750	518.014	783.134	135.967	264.068	745.979	120.855	35.403	454.804	586.225	572.622	128.158	533.946	283.197	-261.463	517.096	152.775	-319.114	487.839	201.333	-278.248	514.022	45.621	-253.918	440.857	23.726	449.745	187.039	566.492	228.496	193.342	177.686	-125.161	246.011	286.809	-144.508	298.208	343.949	-207.990	251.913	204.265	-198.144	291.219	156.703
1470	14.69000	1142.831	329.235	466.435	890.291	481.838	512.333	780.688	588.417	258.072	739.510	589.044	21.788	869.451	229.725	516.424	785.055	135.783	263.856	746.060	120.773	35.376	463.266	585.060	576.195	137.154	534.277	281.930	-253.789	515.994	154.990	-309.233	485.658	205.284	-275.209	514.131	47.966	-252.516	440.897	23.709	455.589	186.015	569.092	212.099	196.438	189.890	-151.000	247.589	280.974	-173.911	298.599	337.692	-225.700	254.281	192.878	-212.636	293.093	146.795
1471	14.70000	1143.969	332.535	464.798	892.032	483.391	511.594	781.555	589.280	257.865	739.414	589.007	21.678	872.599	231.138	515.071	787.016	135.514	263.857	746.222	120.678	35.462	470.504	583.955	578.351	146.653	533.895	278.642	-246.011	514.335	157.638	-297.917	482.593	210.168	-271.882	514.092	52.101	-250.767	440.832	23.747	461.051	185.246	571.353	196.648	199.946	202.956	-175.747	248.971	274.059	-202.973	298.903	330.171	-241.205	256.171	181.019	-225.308	295.889	136.969
1472	14.71000	1145.739	334.698	463.818	893.335	485.188	510.815	782.279	590.019	257.645	739.387	589.046	21.596	875.663	232.518	514.048	788.392	135.263	263.988	746.373	120.723	35.416	477.986	582.482	580.631	156.175	533.124	273.027	-237.233	512.522	161.051	-285.474	478.739	215.192	-268.074	513.775	56.513	-248.310	440.690	23.382	465.783	184.668	573.686	181.129	204.109	216.571	-199.768	250.922	265.788	-230.312	299.740	320.728	-256.362	258.512	168.967	-235.311	298.552	126.735
1473	14.72000	1147.261	336.849	463.139	894.245	486.833	510.426	782.354	591.082	257.537	740.131	589.398	21.491	877.915	233.823	513.371	789.098	135.486	263.817	746.389	120.775	35.606	485.133	581.155	582.456	167.905	533.392	266.782	-227.343	510.666	164.510	-270.850	474.485	220.363	-262.374	513.541	61.838	-245.997	440.545	23.254	469.393	184.417	575.503	166.202	208.207	230.669	-221.872	252.891	256.657	-255.785	300.923	309.964	-269.033	260.619	156.349	-244.488	301.261	117.141
1474	14.73000	1149.190	338.076	463.092	894.521	488.344	509.947	781.233	591.703	257.268	740.529	589.540	21.589	879.782	235.235	512.758	789.678	136.233	263.376	746.526	120.888	35.827	491.278	579.726	583.444	179.757	533.349	257.295	-215.865	508.328	167.208	-255.159	470.792	224.141	-255.195	512.244	66.884	-241.153	441.584	22.861	472.315	184.233	578.101	150.010	212.498	244.451	-241.970	255.487	246.394	-278.394	302.489	298.104	-280.298	262.406	143.356	-253.140	303.827	106.113
1475	14.74000	1150.444	339.893	462.031	894.486	489.906	510.062	780.136	592.108	257.040	740.493	589.426	21.636	880.994	236.845	512.439	790.906	137.317	262.974	746.614	121.038	36.135	496.986	578.068	583.779	194.511	533.871	248.883	-202.188	506.550	169.468	-238.976	468.073	227.626	-246.289	510.281	70.007	-237.114	441.342	20.904	473.775	184.211	580.178	133.821	216.024	257.582	-259.378	258.029	235.469	-298.547	304.415	285.437	-289.803	263.781	131.498	-260.030	305.566	95.888
1476	14.75000	1153.040	340.662	462.246	893.958	491.657	510.390	778.976	592.453	257.059	740.267	589.370	21.833	882.254	238.497	512.349	792.846	138.244	262.943	746.669	121.024	36.275	503.924	576.562	584.526	209.549	534.421	237.184	-188.161	504.225	171.076	-221.743	465.645	230.760	-235.389	509.212	73.875	-230.143	440.861	19.514	474.747	184.144	581.984	120.305	219.737	270.277	-274.190	258.922	225.213	-316.775	306.328	272.230	-297.082	264.696	118.989	-265.489	306.424	85.344
1477	14.76000	1151.004	341.816	462.672	892.896	493.596	511.077	778.437	592.658	256.918	740.223	589.330	21.826	883.061	240.186	512.208	795.052	139.231	263.233	746.606	121.140	36.345	509.169	574.802	584.967	225.752	535.043	225.417	-172.755	502.636	173.232	-204.112	463.422	234.014	-222.121	508.250	77.565	-221.450	441.325	18.989	474.963	184.403	583.598	108.658	223.245	283.304	-285.638	260.231	214.001	-331.688	307.790	258.556	-301.493	264.892	107.673	-267.702	306.056	76.377
1478	14.77000	1148.968	342.969	463.099	891.493	495.067	511.562	778.231	593.171	257.017	740.076	589.383	21.401	883.347	241.899	512.190	796.410	139.817	263.693	746.635	121.164	36.432	513.733	572.490	583.779	243.282	536.059	214.682	-156.090	501.062	176.103	-186.024	461.219	237.265	-207.234	507.766	81.532	-207.283	439.252	22.724	474.132	184.556	585.166	98.550	225.925	296.064	-294.400	260.524	203.102	-344.049	308.359	244.760	-303.922	265.867	95.727	-266.532	304.797	68.417
1479	14.78000	1146.933	344.122	463.525	889.556	496.319	512.016	777.823	593.700	257.204	739.829	589.707	21.367	883.091	243.498	512.158	796.206	139.933	263.973	746.814	121.103	36.561	517.456	570.341	582.008	260.363	537.824	202.295	-137.637	500.271	178.632	-167.242	459.688	240.723	-190.265	507.298	84.658	-193.009	439.575	27.744	472.607	184.521	586.458	90.474	228.360	307.383	-300.164	260.156	192.163	-352.863	307.544	231.431	-304.538	267.293	84.232	-272.261	309.643	54.780
1480	14.79000	1144.897	345.276	463.951	887.145	497.484	512.505	776.509	594.270	257.486	739.476	589.660	21.220	882.141	244.693	512.449	795.280	139.960	263.807	746.793	121.195	36.551	520.191	568.243	580.514	278.462	539.310	190.047	-117.882	499.423	181.424	-146.559	459.106	243.981	-171.074	508.503	89.749	-176.525	440.691	31.908	470.338	184.571	587.639	82.913	231.596	315.862	-302.827	260.286	181.726	-358.440	305.616	219.099	-303.381	269.457	73.362	-269.909	312.130	45.835
1481	14.80000	1142.861	346.429	464.378	884.454	498.449	512.804	774.016	595.020	257.687	739.472	589.489	21.005	880.721	245.777	512.904	794.355	140.176	263.568	746.850	121.185	36.591	522.380	566.445	578.496	296.632	539.929	177.474	-96.657	499.237	184.213	-124.164	458.542	247.497	-151.545	509.395	94.129	-159.673	441.930	35.376	467.639	184.381	588.087	76.232	235.023	321.814	-303.639	261.051	171.485	-361.845	303.468	207.374	-300.570	271.759	63.136	-265.713	315.087	38.223
1482	14.81000	1140.826	347.583	464.804	881.618	499.391	513.546	771.228	595.687	257.679	739.607	589.477	21.311	878.835	246.382	513.395	794.064	140.423	263.615	746.703	121.191	36.515	523.175	565.177	575.930	313.926	539.200	165.645	-74.262	499.283	186.493	-100.107	459.149	250.552	-132.317	509.769	97.789	-142.947	443.889	38.652	464.004	184.051	588.046	70.789	238.128	324.855	-302.874	262.973	161.440	-363.287	302.832	195.965	-297.445	274.960	53.287	-262.725	319.321	31.786
1483	14.82000	1138.790	348.736	465.230	878.460	500.185	514.445	768.605	596.461	257.975	739.657	589.565	21.244	876.642	246.843	513.875	793.717	140.514	264.099	746.581	121.224	36.475	523.583	564.481	573.437	332.052	537.802	154.582	-51.315	500.129	187.852	-75.100	460.923	253.252	-113.934	510.100	101.696	-126.692	446.957	41.631	459.692	183.310	587.165	67.207	240.586	324.823	-303.034	265.702	154.140	-365.533	303.030	187.918	-297.792	279.785	44.282	-265.105	324.904	28.962
1484	14.83000	1136.754	349.890	465.656	874.813	500.834	515.495	766.979	597.058	257.870	739.448	589.498	21.283	873.901	247.244	514.561	792.795	140.399	264.658	746.522	121.120	36.385	521.335	562.739	568.231	355.065	540.277	148.021	-28.297	501.014	188.106	-49.344	463.121	255.307	-95.889	509.924	105.449	-110.188	449.031	45.401	455.015	182.700	586.525	65.852	242.614	320.937	-305.648	269.033	152.584	-367.295	306.265	186.408	-302.369	280.058	44.179	-268.455	328.292	29.335
1485	14.84000	1134.718	351.043	466.083	870.962	501.429	516.435	765.594	597.448	257.770	739.560	589.439	21.008	871.028	247.923	514.869	790.540	139.811	265.042	746.321	121.160	36.358	519.498	562.554	564.568	372.630	537.985	140.056	-5.160	501.940	187.472	-23.762	466.104	256.745	-77.445	509.773	108.053	-93.535	450.748	51.226	449.287	182.400	585.018	66.978	245.303	313.214	-310.977	272.709	153.635	-371.317	313.104	185.093	-305.529	282.068	44.410	-271.500	330.642	29.053
1486	14.85000	1132.683	352.197	466.509	867.219	501.944	517.400	764.160	597.516	257.489	739.492	589.248	21.173	868.447	248.453	515.543	787.907	139.309	264.883	746.270	121.098	36.307	515.975	561.977	560.833	391.972	536.740	134.433	17.457	503.038	187.027	1.488	469.672	257.489	-59.637	509.429	110.712	-76.737	451.783	57.562	443.096	182.136	583.244	67.329	247.970	305.528	-316.736	276.095	153.644	-377.673	320.366	182.393	-309.154	283.613	42.920	-271.842	330.784	28.255
1487	14.86000	1130.647	353.350	466.935	863.370	502.605	518.591	763.034	597.643	257.602	739.694	589.428	21.415	865.239	249.110	516.322	785.853	138.980	264.725	746.184	121.052	36.185	510.726	561.705	554.929	408.674	533.234	128.686	39.563	504.028	187.171	25.566	472.099	258.243	-41.114	508.411	112.986	-59.405	451.495	62.340	437.255	181.967	580.669	65.046	249.111	299.009	-320.989	278.793	151.262	-383.791	326.743	179.268	-311.465	283.916	42.105	-272.155	330.936	27.966
1488	14.87000	1128.611	354.503	467.362	859.669	503.193	519.552	761.609	598.175	257.714	739.144	589.059	20.933	862.600	249.668	517.269	785.146	139.303	264.658	746.241	121.031	36.199	504.701	561.643	549.894	427.840	530.939	125.940	61.461	504.608	187.270	48.557	473.743	259.019	-23.088	508.793	115.697	-40.966	450.521	66.993	430.880	182.093	578.147	62.030	247.460	293.611	-325.795	280.375	151.124	-389.563	330.940	176.835	-313.756	284.418	41.930	-273.250	330.921	28.103
1489	14.88000	1126.575	355.657	467.788	856.178	503.768	520.132	760.205	598.905	257.536	739.558	589.561	21.140	859.722	250.536	517.977	785.663	139.708	264.914	746.191	120.906	36.095	498.025	561.561	542.995	451.272	532.686	127.318	82.197	504.969	187.803	69.842	474.457	259.826	-4.836	509.855	118.026	-29.829	453.556	68.627	424.818	182.117	575.909	58.771	246.137	288.912	-330.502	281.800	150.686	-394.170	332.205	174.540	-316.470	284.551	41.657	-274.179	330.221	28.290
1490	14.89000	1124.540	356.810	468.214	852.885	504.663	520.939	758.989	599.705	257.326	739.579	589.621	21.067	857.096	251.429	518.750	786.090	140.311	265.341	746.121	120.764	35.842	489.995	561.939	535.388	470.900	532.181	128.571	101.824	505.180	189.190	90.499	475.657	260.241	13.078	510.656	120.532	-6.757	448.892	75.508	418.089	182.238	573.567	53.820	246.465	286.884	-335.460	283.244	149.125	-399.085	331.813	172.302	-317.509	284.512	41.460	-275.033	329.922	28.483
1491	14.90000	1122.504	357.964	468.641	849.797	505.248	521.739	756.956	600.304	257.043	739.494	589.614	20.950	854.699	251.804	519.397	785.737	140.580	265.823	746.004	120.678	35.622	483.034	563.697	528.469	486.316	529.397	130.106	119.805	505.683	191.136	107.615	475.899	262.100	30.602	511.714	122.773	15.099	444.105	82.502	411.107	182.535	571.136	46.976	246.529	289.404	-340.622	284.766	148.120	-403.968	331.683	169.433	-319.382	284.368	41.349	-275.723	329.623	28.636
1492	14.91000	1120.468	359.117	469.067	846.735	505.903	522.356	755.876	601.007	256.986	739.506	589.676	20.912	852.734	252.401	519.809	784.018	139.975	265.965	745.989	120.552	35.534	476.295	565.570	522.413	503.770	529.232	136.051	135.723	506.291	192.134	123.476	476.963	264.332	47.195	512.852	124.397	25.867	447.675	81.973	403.667	182.659	569.074	38.659	244.804	294.569	-344.918	286.150	146.838	-408.466	332.707	166.804	-321.120	284.266	40.912	-276.124	329.214	28.827
1493	14.92000	1118.432	360.271	469.493	844.277	506.301	522.636	754.940	601.507	256.397	739.468	589.679	20.806	850.691	253.272	519.850	781.764	139.323	265.632	745.928	120.503	35.414	468.886	568.024	514.991	516.268	526.467	139.871	150.021	506.736	194.579	137.119	478.237	267.539	62.502	514.075	126.927	40.200	447.664	84.493	396.075	183.273	567.914	29.928	242.721	296.283	-349.159	287.391	145.476	-412.645	334.576	164.329	-322.714	284.194	40.478	-276.728	328.787	29.197
1494	14.93000	1116.397	361.424	469.920	842.038	506.907	523.188	754.544	602.244	256.487	739.495	589.760	20.809	848.803	254.058	519.967	779.892	139.141	265.293	745.834	120.474	35.549	462.072	571.810	509.186	530.057	526.670	147.064	162.746	507.630	197.938	148.676	479.187	271.079	76.641	515.575	129.445	53.628	449.038	87.176	387.850	184.167	565.986	22.138	241.406	295.125	-352.932	288.856	144.144	-416.619	336.567	162.263	-324.143	284.241	40.207	-277.281	328.568	29.508
1495	14.94000	1114.361	362.577	470.346	839.973	507.573	523.518	754.204	602.720	256.420	739.492	589.798	20.709	846.846	254.890	520.008	779.426	139.272	265.256	745.878	120.476	35.314	455.381	576.516	506.255	541.915	527.213	154.013	173.236	508.390	201.893	158.234	479.819	274.911	88.586	517.900	132.606	64.862	450.897	89.725	379.766	185.061	564.638	14.428	241.265	294.824	-355.965	290.426	143.293	-420.292	338.872	160.283	-325.695	284.480	39.978	-277.868	328.445	29.942
1496	14.95000	1112.325	363.731	470.772	838.348	507.942	523.781	753.388	602.662	256.207	739.501	589.844	20.668	845.803	255.268	520.627	779.991	139.707	265.608	745.820	120.349	35.282	447.270	579.990	502.534	546.116	522.327	155.232	181.718	509.445	206.695	165.220	480.059	279.424	98.611	520.189	137.095	74.114	454.488	92.623	372.987	185.917	562.947	8.850	240.856	296.337	-358.381	292.439	142.662	-422.620	341.239	158.804	-326.950	285.160	40.028	-278.357	328.757	30.098
1497	14.96000	1110.289	364.884	471.198	836.958	508.409	524.276	752.631	602.332	256.403	739.521	589.781	20.735	845.029	255.220	521.597	780.499	140.323	266.127	745.786	120.383	35.258	440.526	582.606	500.802	552.626	521.690	159.257	187.621	510.527	210.485	169.983	480.256	283.525	105.065	522.618	140.916	81.369	459.320	95.809	366.690	186.279	560.718	6.521	242.199	297.793	-360.784	294.813	142.199	-424.476	343.782	157.740	-328.172	286.176	40.135	-278.996	329.359	30.573
1498	14.97000	1108.254	366.038	471.625	836.081	508.827	525.057	751.918	601.487	256.458	739.679	589.689	20.844	844.179	255.403	522.161	780.279	140.583	266.473	745.845	120.318	35.314	435.009	583.644	501.067	556.092	520.831	160.938	191.398	511.898	215.307	173.894	481.786	287.936	109.015	525.155	145.908	85.532	464.875	99.076	361.352	186.541	559.302	6.677	243.730	296.184	-362.783	297.492	142.002	-425.596	346.746	157.027	-329.430	287.292	40.491	-279.655	330.209	31.092
1499	14.98000	1106.218	367.191	472.051	834.993	508.813	525.682	752.196	600.713	256.476	739.709	589.680	20.887	843.388	255.407	522.374	779.151	140.303	266.493	745.551	120.236	35.210	429.854	583.451	501.810	555.219	518.186	160.426	192.133	512.803	218.985	174.598	482.269	291.496	110.011	527.747	150.061	87.455	470.964	103.529	356.883	186.671	557.822	9.343	244.786	291.890	-363.812	300.197	142.235	-426.552	350.173	156.592	-330.338	288.636	41.060	-280.199	331.090	31.277
1500	14.99000	1104.182	368.345	472.477	834.576	508.656	526.274	753.341	599.834	256.450	739.776	589.705	20.989	843.031	255.269	522.674	777.356	140.113	266.047	745.635	120.232	35.201	426.094	582.155	503.570	552.674	517.193	160.903	190.098	513.784	222.630	172.718	482.671	294.823	108.284	529.958	153.939	85.406	477.138	108.161	353.649	186.968	556.865	12.356	247.104	285.018	-364.190	302.961	142.658	-426.840	354.035	156.560	-330.871	289.991	41.589	-280.413	331.696	31.427
1501	15.00000	1102.147	369.498	472.904	834.156	508.185	526.488	755.062	599.315	257.548	739.641	589.560	21.007	842.726	255.195	522.347	776.267	139.789	265.995	745.514	120.262	35.276	423.246	579.847	506.054	547.706	516.975	161.116	185.605	514.503	226.486	168.220	482.602	298.034	103.311	531.947	157.789	80.471	482.458	113.150	351.909	186.646	556.647	13.587	249.618	279.289	-364.230	305.409	143.259	-426.338	357.992	156.742	-331.484	291.258	42.316	-280.685	331.946	31.472
1502	15.01000	1098.075	371.805	473.756	834.706	508.223	526.808	755.968	598.153	258.024	739.688	589.459	20.973	842.892	255.001	521.961	776.226	139.790	265.993	745.509	120.181	35.263	422.145	577.393	509.795	538.773	516.536	158.269	178.216	515.228	229.910	160.852	482.689	301.131	95.200	533.396	162.140	72.588	486.178	117.614	352.388	186.158	557.499	15.104	252.578	275.140	-363.429	307.523	143.922	-424.983	361.623	157.505	-331.364	292.332	43.001	-280.955	331.890	31.387
1503	15.02000	1100.320	373.190	475.735	835.236	507.630	526.788	755.824	596.878	258.322	739.331	589.512	21.082	843.614	254.582	521.747	776.887	140.063	266.032	745.493	120.246	35.262	422.532	574.397	513.573	527.919	516.899	154.978	168.217	515.905	233.492	150.997	482.548	304.311	84.489	534.853	165.933	61.830	488.050	122.147	354.527	185.416	559.371	17.323	253.914	274.351	-361.905	308.549	144.965	-422.969	363.896	158.404	-330.804	292.927	43.633	-280.925	331.874	31.409
1504	15.03000	1101.590	372.839	476.185	836.697	506.749	526.987	755.132	595.130	258.004	739.379	589.336	21.225	845.168	253.728	521.795	777.913	140.140	265.867	745.460	120.136	35.266	424.184	571.607	517.865	514.511	517.941	150.873	155.700	516.468	236.615	138.619	482.758	307.343	71.145	535.869	170.225	49.118	488.693	125.576	357.083	184.318	562.143	21.305	254.099	277.591	-359.915	308.810	145.723	-420.610	364.856	159.602	-330.126	293.071	44.038	-280.876	332.103	31.268
1505	15.04000	1105.294	374.211	477.187	838.443	505.861	527.170	755.671	593.921	258.101	739.432	589.235	21.415	847.151	252.650	521.861	778.789	139.797	265.917	745.464	120.081	35.257	426.528	568.763	520.651	494.841	515.587	143.579	140.350	517.092	239.715	123.638	483.510	310.221	55.299	536.532	173.150	35.002	488.932	128.778	359.875	183.392	564.928	24.604	252.984	282.619	-357.249	308.461	146.714	-418.021	364.185	161.744	-328.787	292.923	44.524	-280.798	332.261	31.414
1506	15.05000	1107.502	373.269	475.691	840.910	504.960	527.161	757.825	592.855	258.533	739.423	589.115	21.484	849.336	251.516	521.669	779.337	139.449	265.696	745.479	120.037	35.201	430.327	567.557	523.788	480.975	520.391	142.288	122.727	517.831	242.884	106.013	484.236	313.501	37.062	537.479	175.923	18.020	487.828	129.475	363.806	182.410	567.852	26.867	251.114	289.644	-353.632	307.735	148.048	-414.282	362.737	164.081	-327.776	292.728	44.710	-280.656	332.317	31.334
1507	15.06000	1109.519	372.138	475.484	843.793	503.902	526.936	760.224	591.227	258.460	739.458	589.018	21.687	852.066	250.382	521.252	780.181	139.186	265.333	745.611	120.041	35.129	434.367	565.895	526.405	461.031	522.335	136.936	103.132	518.850	247.226	86.091	484.180	317.237	17.409	536.910	180.284	-1.624	485.999	130.842	368.262	181.153	571.292	28.218	249.358	296.596	-349.929	306.451	149.455	-410.335	360.785	166.735	-326.695	292.339	44.807	-280.333	332.162	31.220
1508	15.07000	1111.896	370.916	474.682	846.693	502.956	526.185	762.471	590.298	258.643	739.580	588.968	21.848	854.781	249.337	520.704	781.178	139.122	265.132	745.622	119.981	35.123	439.282	565.217	527.379	438.085	523.144	131.264	80.982	518.519	250.233	63.962	484.034	320.838	-4.084	536.395	182.337	-20.127	485.541	131.356	373.013	180.391	574.462	29.686	247.625	302.391	-345.692	304.765	151.197	-405.643	359.239	169.745	-325.492	291.786	45.124	-279.998	331.991	31.154
1509	15.08000	1114.870	369.547	474.667	850.059	502.097	525.812	764.567	589.433	258.937	739.648	588.880	21.931	857.769	248.645	519.585	782.478	138.738	265.383	745.605	119.906	35.222	444.467	564.600	528.480	417.398	527.347	129.316	57.557	518.687	254.188	40.228	483.818	324.413	-26.831	535.451	186.552	-44.259	483.098	132.656	378.452	179.129	578.210	31.706	245.550	306.706	-341.124	302.839	152.890	-400.257	357.719	172.636	-324.078	291.106	45.044	-279.471	331.852	31.000
1510	15.09000	1117.586	368.181	472.842	853.150	500.791	524.723	765.802	588.807	258.789	739.670	588.773	21.863	860.795	247.906	519.014	783.779	138.493	265.183	745.714	120.033	35.194	450.585	563.330	530.149	386.296	524.537	123.847	32.106	518.436	257.455	14.501	483.143	327.596	-51.680	534.055	189.343	-64.914	479.746	134.952	383.898	177.841	582.384	33.548	243.491	310.035	-336.197	300.764	154.713	-394.728	355.909	175.796	-322.402	290.269	45.660	-278.523	331.314	31.016
1511	15.10000	1120.329	366.740	471.649	856.214	499.748	523.714	766.568	588.689	258.951	739.551	588.812	21.886	863.387	247.296	517.840	784.621	138.202	264.887	745.729	119.947	35.301	455.987	562.551	530.840	359.021	526.743	123.629	5.323	518.427	260.530	-12.905	482.934	330.746	-77.602	532.145	190.868	-81.201	472.450	137.416	389.627	176.772	586.632	35.761	241.880	313.582	-331.191	298.618	156.854	-389.190	353.834	179.429	-320.730	289.158	46.791	-278.111	330.945	30.727
1512	15.11000	1123.021	365.608	470.166	859.297	498.644	522.453	767.316	588.936	258.683	739.951	588.778	22.051	866.334	246.450	517.185	785.236	137.782	264.653	745.831	120.080	35.136	460.697	561.875	530.411	331.863	530.277	128.831	-22.589	518.284	263.414	-42.243	483.066	333.126	-104.212	529.623	191.332	-102.378	468.040	136.749	395.820	176.395	590.531	39.350	240.516	317.382	-326.307	296.334	159.321	-383.846	350.994	183.438	-318.933	287.925	48.157	-277.954	330.417	30.739
1513	15.12000	1125.400	364.213	468.098	861.947	497.750	521.012	768.069	589.625	258.542	740.079	588.848	22.099	868.698	245.637	516.362	786.079	137.552	264.361	745.841	120.099	35.261	465.231	561.407	530.025	304.788	532.939	135.696	-51.594	518.214	264.974	-73.135	483.405	334.738	-130.227	525.912	189.587	-137.703	473.344	129.652	402.302	176.289	594.410	44.299	239.700	320.359	-321.348	294.121	161.450	-377.952	348.283	187.243	-317.205	286.935	49.405	-277.765	329.790	30.515
1514	15.13000	1127.708	362.952	467.592	864.538	496.620	519.757	768.221	590.094	258.250	740.008	588.875	21.975	870.664	244.621	515.923	787.050	137.396	264.179	745.791	120.073	35.275	470.237	561.166	528.963	278.085	533.123	144.554	-81.516	518.034	265.224	-105.278	484.025	335.115	-156.327	521.851	186.098	-157.452	468.992	128.223	408.451	176.847	598.200	51.463	239.143	321.566	-315.582	292.113	162.944	-371.794	345.652	190.738	-315.120	286.067	50.478	-277.163	329.053	30.602
1515	15.14000	1129.771	361.693	466.387	866.991	495.602	518.680	768.537	590.072	258.005	740.086	589.187	21.991	872.753	243.269	516.120	788.657	137.188	264.075	745.803	119.880	35.254	475.047	562.134	530.027	254.844	531.385	156.364	-111.684	517.111	264.720	-138.180	484.048	333.792	-181.308	517.923	181.433	-175.425	463.486	125.846	415.120	177.930	601.297	60.494	238.083	319.933	-310.151	290.371	164.528	-365.359	343.207	194.266	-313.251	285.355	51.633	-276.676	328.549	30.293
1516	15.15000	1131.879	360.168	465.060	869.136	494.655	517.850	769.284	589.835	257.905	739.964	589.195	22.161	874.242	242.207	515.498	790.234	136.785	264.015	745.942	119.807	35.093	479.585	563.076	530.596	233.544	528.858	167.694	-141.578	515.515	262.397	-170.819	483.046	330.809	-204.782	513.814	175.801	-194.125	456.767	120.008	421.666	179.198	604.423	69.999	236.500	314.851	-304.237	288.778	165.857	-357.824	341.570	197.750	-311.302	284.637	52.799	-275.533	328.170	30.199
1517	15.16000	1133.777	358.805	463.635	870.813	493.682	517.596	770.846	589.672	257.747	740.049	588.996	22.069	875.372	241.001	514.943	790.795	136.003	264.062	745.955	119.939	34.685	483.057	564.328	531.283	214.080	527.514	180.913	-170.553	513.259	259.322	-202.404	480.907	325.871	-226.955	509.671	169.146	-208.064	452.569	116.648	428.350	180.714	606.890	79.150	234.208	307.960	-297.880	287.317	167.643	-349.965	340.280	201.615	-308.800	283.948	54.671	-274.132	327.715	30.255
1518	15.17000	1135.927	357.100	462.169	872.267	492.523	517.082	772.479	589.555	257.941	740.079	588.880	21.912	875.729	239.960	514.512	790.130	134.902	264.005	745.960	119.783	34.704	485.584	565.739	530.887	195.507	526.782	195.364	-197.988	510.611	254.383	-232.211	477.418	318.746	-246.168	506.088	161.012	-222.741	448.595	111.326	434.778	182.473	609.253	87.942	232.051	300.478	-291.181	285.880	169.814	-342.124	339.472	205.054	-305.854	283.426	57.374	-272.520	327.144	30.534
1519	15.18000	1134.129	356.522	462.309	873.384	491.305	516.299	774.544	589.651	257.791	739.926	588.988	21.531	875.861	239.077	514.465	788.987	134.087	263.839	745.886	119.910	34.736	486.795	567.398	531.623	174.963	524.156	208.797	-223.201	507.312	247.663	-260.447	473.636	309.435	-262.771	502.567	151.321	-234.335	443.176	103.078	440.399	184.405	611.119	96.847	229.348	292.256	-283.680	284.528	172.567	-332.531	338.585	210.106	-302.665	282.744	60.527	-270.347	326.398	31.389
