NO_OF_SAMPLES	135
FREQUENCY	100
TIME_STAMP	2020-11-06, 17:12:54	195952.96520102
FIRST_SAMPLE	2177
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1137.770020
FORCE_PLATE_CORNER_POSX_POSY_Y	573.268982
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1133.949951
FORCE_PLATE_CORNER_NEGX_POSY_Y	114.096001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	630.994019
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.760002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	631.823975
FORCE_PLATE_CORNER_POSX_NEGY_Y	581.182007
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
2284	22.83000	17.981101	-4.806312	606.197632	9.959822	-19.008225	-4.800370	29.917356	17.203973	0.000000	
2285	22.84000	18.798223	-8.111087	620.300808	11.845790	-19.451210	-5.103194	29.892894	20.076491	0.000000	
2286	22.85000	20.842983	-11.445472	634.947268	13.793845	-19.976608	-5.254586	29.896288	22.901803	0.000000	
2287	22.86000	29.293305	-14.406246	650.559885	15.860807	-20.805793	-4.601420	29.928313	25.722202	0.000000	
2288	22.87000	30.033229	-19.738155	666.434444	17.713441	-21.124846	-4.547017	29.643754	28.219965	0.000000	
2289	22.88000	29.818584	-23.823890	684.739578	19.421304	-21.408103	-4.657203	29.270693	30.210364	0.000000	
2290	22.89000	28.664450	-30.813972	705.421014	20.772801	-21.648326	-4.950094	28.810999	31.649847	0.000000	
2291	22.90000	25.843515	-37.416000	728.181050	22.051675	-21.853075	-5.339401	28.338502	32.793390	0.000000	
2292	22.91000	25.011293	-45.545592	751.243634	23.210988	-22.249936	-5.689748	28.033267	33.776252	0.000000	
2293	22.92000	25.386884	-54.651334	771.969480	24.114775	-22.730301	-5.976609	27.876630	34.523735	0.000000	
2294	22.93000	26.662106	-64.453788	787.286276	24.782346	-23.202305	-6.180402	27.864161	35.206372	0.000000	
2295	22.94000	28.649339	-75.107883	796.143522	25.223292	-23.738835	-6.283040	28.125523	35.908305	0.000000	
2296	22.95000	30.984602	-86.364147	798.091774	25.346803	-24.029669	-6.384075	28.303748	36.540035	0.000000	
2297	22.96000	32.808964	-97.174479	792.410818	25.253753	-24.019605	-6.459054	28.403798	37.226361	0.000000	
2298	22.97000	33.648554	-107.242403	779.266247	24.989998	-23.662732	-6.530519	28.386187	38.024312	0.000000	
2299	22.98000	33.483563	-116.229083	758.830488	24.545962	-22.904665	-6.565668	28.167178	38.924029	0.000000	
2300	22.99000	31.998763	-124.132104	731.453498	23.858629	-21.928246	-6.602173	27.977132	39.855778	0.000000	
2301	23.00000	29.813010	-130.639518	698.014813	22.990791	-20.669460	-6.588929	27.651289	40.872371	0.000000	
2302	23.01000	26.655875	-135.795743	658.948341	21.979252	-19.137054	-6.567535	27.171580	42.045988	0.000000	
2303	23.02000	24.303791	-138.930437	614.546197	20.611771	-17.607772	-6.248438	26.817575	43.029467	0.000000	
2304	23.03000	19.480631	-140.223168	558.894117	18.746406	-15.606505	-5.868192	26.277272	44.023431	0.000000	
2305	23.04000	12.628451	-136.549893	494.249130	16.657123	-13.213614	-5.387427	25.459862	45.197521	0.000000	
2306	23.05000	4.320766	-127.709306	421.402550	14.372087	-10.455404	-4.902853	24.147304	46.670992	0.000000	
2307	23.06000	-2.963600	-110.561282	341.333597	12.026669	-7.706079	-4.104517	22.669286	48.633110	0.000000	
2308	23.07000	-8.590120	-90.269089	247.438332	8.945603	-4.750271	-3.014150	20.330857	51.185928	0.000000	
2309	23.08000	-10.900834	-58.151456	154.723055	6.479670	-2.263269	-1.720289	17.188800	57.352824	0.000000	
2310	23.09000	-8.171266	-22.202595	79.028582	4.442011	-0.629647	-0.728096	11.844452	67.889740	0.000000	
2311	23.10000	-3.633109	-3.618523	36.405108	2.893220	0.027292	-0.366968	2.983624	83.901412	0.000000	
