NO_OF_SAMPLES	441
FREQUENCY	100
TIME_STAMP	2020-11-06, 17:06:58	195597.16557433
FIRST_SAMPLE	544
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1137.770020
FORCE_PLATE_CORNER_POSX_POSY_Y	573.268982
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1133.949951
FORCE_PLATE_CORNER_NEGX_POSY_Y	114.096001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	630.994019
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.760002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	631.823975
FORCE_PLATE_CORNER_POSX_NEGY_Y	581.182007
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
606	6.05000	0.669328	1.154714	3.451067	0.447618	0.270441	0.202028	0.000000	0.000000	0.000000	
607	6.06000	0.738424	1.200013	3.538581	0.447965	0.261591	0.169797	0.000000	0.000000	0.000000	
608	6.07000	0.602083	1.222919	3.536043	0.484187	0.298146	0.188387	0.000000	0.000000	0.000000	
609	6.08000	0.647917	1.223745	3.537490	0.484642	0.216222	0.169611	0.000000	0.000000	0.000000	
610	6.09000	0.738136	1.176700	3.540636	0.383749	0.251728	0.201974	0.000000	0.000000	0.000000	
611	6.10000	0.668799	1.064207	3.451725	0.438629	0.261351	0.188083	0.000000	0.000000	0.000000	
612	6.11000	0.625329	1.154580	3.713456	0.438586	0.252154	0.188098	0.000000	0.000000	0.000000	
613	6.12000	0.739888	1.154047	3.890629	0.420454	0.215612	0.178707	0.000000	0.000000	0.000000	
614	6.13000	0.624919	1.176989	3.625374	0.429343	0.288558	0.192902	0.000000	0.000000	0.000000	
615	6.14000	0.646369	1.155159	3.363042	0.429655	0.270499	0.179028	0.000000	0.000000	0.000000	
616	6.15000	0.669903	1.063063	3.714697	0.410943	0.288370	0.197376	0.000000	0.000000	0.000000	
617	6.16000	0.670653	1.177677	3.626717	0.438796	0.215751	0.183371	0.000000	0.000000	0.000000	
618	6.17000	0.736170	1.178329	3.101549	0.438935	0.243276	0.183574	0.000000	0.000000	0.000000	
619	6.18000	0.738770	1.199591	3.627005	0.429503	0.252163	0.188162	0.000000	0.000000	0.000000	
620	6.19000	0.647727	1.108786	3.714321	0.392970	0.270131	0.178934	0.000000	0.000000	0.000000	
621	6.20000	0.738544	1.154553	3.626637	0.447935	0.252443	0.169695	0.000000	0.000000	0.000000	
622	6.21000	0.694583	1.199167	3.889579	0.429321	0.242882	0.197288	0.000000	0.000000	0.000000	
623	6.22000	0.626206	1.108493	3.976149	0.438439	0.270363	0.183485	0.000000	0.000000	0.000000	
624	6.23000	0.672014	1.199040	3.890097	0.365585	0.242501	0.183493	0.000000	0.000000	0.000000	
625	6.24000	0.692386	1.086384	3.625455	0.484173	0.298223	0.179022	0.000000	0.000000	0.000000	
626	6.25000	0.738784	1.177678	3.627430	0.466175	0.197708	0.187887	0.000000	0.000000	0.000000	
627	6.26000	0.760589	1.085888	3.627939	0.420264	0.270334	0.188124	0.000000	0.000000	0.000000	
628	6.27000	0.739050	1.040555	3.890713	0.420465	0.243074	0.164896	0.000000	0.000000	0.000000	
629	6.28000	0.738514	1.199940	3.539241	0.411537	0.252231	0.165162	0.000000	0.000000	0.000000	
630	6.29000	0.737634	1.108862	3.539930	0.420317	0.270349	0.188162	0.000000	0.000000	0.000000	
631	6.30000	0.670379	1.154821	3.625159	0.466190	0.270830	0.165167	0.000000	0.000000	0.000000	
632	6.31000	0.624546	1.154969	3.538736	0.420441	0.242939	0.188089	0.000000	0.000000	0.000000	
633	6.32000	0.648041	1.222620	3.625443	0.447701	0.261347	0.192825	0.000000	0.000000	0.000000	
634	6.33000	0.647360	1.109331	3.626568	0.420448	0.252117	0.178861	0.000000	0.000000	0.000000	
635	6.34000	0.669965	1.109096	3.626725	0.429443	0.261244	0.188106	0.000000	0.000000	0.000000	
636	6.35000	0.669659	1.177480	3.450880	0.420496	0.270421	0.179041	0.000000	0.000000	0.000000	
637	6.36000	0.737922	1.199970	3.451196	0.438749	0.270592	0.179061	0.000000	0.000000	0.000000	
638	6.37000	0.672505	1.175694	4.064881	0.383563	0.269883	0.192765	0.000000	0.000000	0.000000	
639	6.38000	0.739887	1.176306	3.889981	0.420297	0.252063	0.183495	0.000000	0.000000	0.000000	
640	6.39000	0.558041	1.064069	3.976766	0.429556	0.206447	0.178554	0.000000	0.000000	0.000000	
641	6.40000	0.646488	1.177625	3.363379	0.411312	0.270290	0.188264	0.000000	0.000000	0.000000	
642	6.41000	0.602922	1.199840	3.712634	0.429474	0.270360	0.183625	0.000000	0.000000	0.000000	
643	6.42000	0.693558	1.176657	3.713115	0.429513	0.297872	0.169911	0.000000	0.000000	0.000000	
644	6.43000	0.624082	1.086997	3.539126	0.420461	0.242968	0.183414	0.000000	0.000000	0.000000	
645	6.44000	0.761200	1.222267	3.539768	0.420372	0.252092	0.192806	0.000000	0.000000	0.000000	
646	6.45000	0.624897	1.200062	3.538780	0.383974	0.251827	0.183584	0.000000	0.000000	0.000000	
647	6.46000	0.694155	1.063267	3.977744	0.438576	0.233940	0.178672	0.000000	0.000000	0.000000	
648	6.47000	0.738033	1.108824	3.628429	0.429273	0.233727	0.211003	0.000000	0.000000	0.000000	
649	6.48000	0.669820	1.200342	3.450897	0.438718	0.252245	0.188187	0.000000	0.000000	0.000000	
650	6.49000	0.693838	1.108356	3.889388	0.447496	0.270411	0.192704	0.000000	0.000000	0.000000	
651	6.50000	0.670336	1.154841	3.626080	0.466029	0.243282	0.188064	0.000000	0.000000	0.000000	
652	6.51000	0.691811	1.109259	3.451822	0.420363	0.270350	0.188176	0.000000	0.000000	0.000000	
653	6.52000	0.692683	1.108928	3.626162	0.429551	0.288765	0.169812	0.000000	0.000000	0.000000	
654	6.53000	0.670310	1.108805	3.714108	0.438452	0.270375	0.192734	0.000000	0.000000	0.000000	
655	6.54000	0.763182	1.108348	4.066096	0.420500	0.215684	0.164820	0.000000	0.000000	0.000000	
656	6.55000	0.783520	1.062941	3.715158	0.438506	0.288774	0.178955	0.000000	0.000000	0.000000	
657	6.56000	0.759768	1.109683	3.365369	0.411581	0.233996	0.169617	0.000000	0.000000	0.000000	
658	6.57000	0.760508	1.063195	3.628609	0.392953	0.261041	0.183463	0.000000	0.000000	0.000000	
659	6.58000	0.737790	1.154993	3.451820	0.429839	0.243264	0.165083	0.000000	0.000000	0.000000	
660	6.59000	0.647617	1.176492	3.626012	0.383697	0.306503	0.188391	0.000000	0.000000	0.000000	
661	6.60000	0.691726	1.086885	3.451631	0.438735	0.261438	0.178900	0.000000	0.000000	0.000000	
662	6.61000	0.669497	1.086786	3.538672	0.429692	0.270568	0.165118	0.000000	0.000000	0.000000	
663	6.62000	0.670437	1.109088	3.714206	0.438610	0.252206	0.183446	0.000000	0.000000	0.000000	
664	6.63000	0.669770	1.153974	3.538753	0.383773	0.306570	0.183777	0.000000	0.000000	0.000000	
665	6.64000	0.739794	1.176114	3.890028	0.420169	0.261111	0.192743	0.000000	0.000000	0.000000	
666	6.65000	0.625855	1.063040	3.976724	0.429243	0.270253	0.188043	0.000000	0.000000	0.000000	
667	6.66000	0.647280	1.154959	3.537771	0.438852	0.270635	0.165188	0.000000	0.000000	0.000000	
668	6.67000	0.671894	1.153757	3.975986	0.465784	0.270558	0.188130	0.000000	0.000000	0.000000	
669	6.68000	0.738633	1.108777	3.715498	0.411298	0.242946	0.178809	0.000000	0.000000	0.000000	
670	6.69000	0.739629	1.153440	3.890191	0.420159	0.261108	0.192719	0.000000	0.000000	0.000000	
671	6.70000	0.807405	1.062189	3.978217	0.447412	0.288714	0.188119	0.000000	0.000000	0.000000	
672	6.71000	0.649080	1.199072	3.887642	0.438478	0.297806	0.179113	0.000000	0.000000	0.000000	
673	6.72000	0.762227	1.108604	3.891159	0.429507	0.215649	0.183260	0.000000	0.000000	0.000000	
674	6.73000	0.558203	1.199417	3.888009	0.429133	0.260954	0.211179	0.000000	0.000000	0.000000	
675	6.74000	0.738987	1.176983	3.713989	0.475087	0.252483	0.188113	0.000000	0.000000	0.000000	
676	6.75000	0.738615	1.222472	3.539030	0.411468	0.261318	0.169830	0.000000	0.000000	0.000000	
677	6.76000	0.669856	1.200339	3.450953	0.429641	0.252213	0.183586	0.000000	0.000000	0.000000	
678	6.77000	0.557654	1.222698	3.712288	0.429421	0.261147	0.192816	0.000000	0.000000	0.000000	
679	6.78000	0.737312	1.109257	3.452297	0.420485	0.261323	0.178928	0.000000	0.000000	0.000000	
680	6.79000	0.738684	1.176535	3.626921	0.374913	0.288453	0.160691	0.000000	0.000000	0.000000	
681	6.80000	0.760292	1.154807	3.452051	0.466045	0.243329	0.192695	0.000000	0.000000	0.000000	
682	6.81000	0.649215	1.175899	3.975687	0.429123	0.306724	0.192928	0.000000	0.000000	0.000000	
683	6.82000	0.738108	1.108761	3.627322	0.420377	0.270400	0.178941	0.000000	0.000000	0.000000	
684	6.83000	0.691600	1.086471	3.452573	0.411106	0.261047	0.201924	0.000000	0.000000	0.000000	
685	6.84000	0.696263	1.176292	4.239038	0.465987	0.234167	0.169538	0.000000	0.000000	0.000000	
686	6.85000	0.488156	1.200934	3.448570	0.429609	0.270374	0.183666	0.000000	0.000000	0.000000	
687	6.86000	0.738443	1.154509	3.626622	0.466040	0.252470	0.183501	0.000000	0.000000	0.000000	
688	6.87000	0.691441	1.109671	3.363737	0.438755	0.270583	0.178978	0.000000	0.000000	0.000000	
